PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6500,PG/SG,ATL,BOS,158580,522878,-,28,17.93,3.03,3.2,2.56,1.35,0.66,0.52,21.13,20.96,24.16,1.18,6.23,8.95,4.1,6.5,2.68,2.05,15.45,6.66,28.56,28.56,29.49,4.54,0.91%,135,125,WED,12451,1,17121,21.55,38.18,2.01,2.01,5.88,21.24,25.99,29.49,32.74,38.24,40.74,50.48,
37814,"Luke Kennard",4200,PG/SG,ATL,BOS,158580,887661,-,23,7.96,2.64,2.21,1.69,0.58,0.7,0.13,10.17,10.6,12.81,0.83,4.85,1.99,1.06,3.76,0.85,0.77,5.75,2.75,16.35,16.35,16.79,4,0.48%,135,125,WED,38279,3,37814,10.78,23.85,0.76,0.76,2.59,10.59,14.21,16.79,19.63,24.02,25.83,34.87,
1115445,"Nickeil Alexander-Walker",6800,SG,ATL,BOS,158580,1067668,-,33,17.52,2.99,3.54,2.25,1.76,1.02,0.62,21.06,20.51,24.05,1.64,6.53,9.14,3.97,5.83,3.33,2.83,14.97,6.22,29.58,29.58,30.1,4.43,0.56%,135,125,WED,69666,4,1115445,22.2,39.32,1.16,1.16,5.22,22.01,26.56,30.1,33.64,39.21,41.48,51.6,
2439277,"Onyeka Okongwu",7500,C,ATL,BOS,158580,1185367,,33,17.07,8.2,3.09,1.43,1.89,0.93,0.7,20.16,25.27,28.36,1.63,11.29,9.29,4.83,3.96,4.06,3.11,13.25,6.26,34.55,34.55,35.34,4.71,1.14%,135,125,WED,91845,5,2439277,27.32,44.69,1.78,1.78,8.07,27.2,31.78,35.34,39.15,45,46.78,57.21,
2439347,"Vit Krejci",3500,SG/SF,ATL,BOS,158580,1257428,,9,2.85,0.83,0.65,0.7,0.15,0.18,0.08,3.5,3.68,4.33,0.26,1.48,0.61,0.26,1.64,0.3,0.22,2.25,0.96,5.45,5.45,5.66,1.62,0.38%,135,125,WED,161284,6,2439347,2.06,10.25,0,0,0,1.98,3.96,5.66,7.64,10.47,11.89,18.11,
3005263,"Jalen Johnson",10000,PF,ATL,BOS,158580,1230356,,36.5,21.89,10.08,6.52,1.23,3.03,1.13,0.46,28.41,31.97,38.49,1.59,16.6,14.55,7.03,3.63,5.42,4.14,18.18,8.26,45.51,45.51,47.46,4.75,2.19%,135,125,WED,165214,7,3005263,37.8,57.52,1.95,1.95,10.17,37.82,43.15,47.46,51.27,57.61,60.15,71.32,
3005340,"Corey Kispert",4000,SF/PF,ATL,BOS,158580,1077554,,18,8.86,1.7,1.46,1.64,0.7,0.49,0.04,10.32,10.56,12.02,0.53,3.16,3.05,1.38,4.43,1.52,1.2,7.48,3.02,13.98,13.98,14.71,3.68,0.37%,135,125,WED,72585,8,3005340,8.87,21.42,0.83,0.83,1.4,8.77,11.87,14.71,17.29,21.42,23.23,31.48,
3587713,"Christian Koloko",3300,C,ATL,BOS,158580,1193674,,12.5,3.57,2.48,0.44,0.04,0.41,0.36,0.8,4.01,6.05,6.49,1.16,2.92,2.9,1.58,0.17,0.54,0.29,3.07,1.62,10.28,10.28,9.47,2.87,0.04%,135,125,WED,92616,9,3587713,5.45,13.97,0,0,0.01,5.37,7.42,9.47,11.26,14.08,15.36,20.73,
3587993,"Dyson Daniels",6700,PG,ATL,BOS,158580,1357745,,33.5,10.85,6.47,6.33,0.46,1.5,1.18,0.41,17.18,17.32,23.65,1.59,12.8,8.28,4.23,1.74,1.7,1.03,10.02,4.69,31.38,31.38,31.28,4.67,1.75%,135,125,WED,195261,11,3587993,24.31,39.86,1.66,1.66,5.8,24.1,28.2,31.28,34.61,40,42.3,52.3,
4878163,"Mouhamed Gueye",3600,PF/C,ATL,BOS,158580,1325101,,13.5,3.12,3.25,1.06,0.38,0.25,0.71,0.14,4.18,6.37,7.43,0.85,4.31,1.76,0.72,1.38,0.83,0.54,3.14,1.1,10.91,10.91,10.54,2.93,0.24%,135,125,WED,180180,13,4878163,6.35,15.7,0,0,0.03,6.32,8.7,10.54,12.65,15.81,17.13,22.66,
35181,"Jaylen Brown",9900,SF,BOS,ATL,158580,883436,,35.5,30.91,8.34,4.56,2.67,3.9,1.53,0.43,35.47,39.25,43.81,1.96,12.9,17.52,8.22,7.6,8.54,6.47,25.12,10.89,49.74,49.74,51.93,5.25,15.19%,125,135,WED,28025,20,35181,41.35,62.71,12.34,12.34,23.92,41.34,47.39,51.93,55.96,63.02,66.05,78.9,
37858,"Derrick White",7900,PG/SG,BOS,ATL,158580,796009,,35,17.98,5.58,5.42,3.16,2.15,1.43,1.53,23.4,23.56,28.98,2.96,11,7.26,2.95,8.84,2.96,2.59,16.1,6.11,39.54,39.54,39.64,5.02,7.87%,125,135,WED,38299,22,37858,30.22,49.87,6.94,6.94,15.78,30.05,35.35,39.64,43.68,49.99,52.52,63.37,
409191,"Anfernee Simons",4900,PG/SG,BOS,ATL,158580,1121307,,26,14.35,2.86,2.52,2.45,1.37,0.99,0.32,16.87,17.21,19.73,1.31,5.38,5.74,2.47,6.47,2.3,2.06,12.21,4.92,24.12,24.12,24.87,5.08,11.17%,125,135,WED,75325,24,409191,17.32,33.32,9.22,9.22,15.48,17.43,21.79,24.87,28.2,33.59,35.64,44.61,
2439093,"Payton Pritchard",6900,PG,BOS,ATL,158580,945610,,34,17.59,4.43,5.32,3.04,1.24,0.8,0.2,22.91,22.02,27.34,1,9.75,7.42,3.45,8.04,1.83,1.55,15.46,6.49,32.65,32.65,34.08,4.94,5.55%,125,135,WED,73477,25,2439093,25.57,43.79,5.49,5.49,12.64,25.62,30.49,34.08,37.92,44.07,46.64,57.91,
2439402,"Xavier Tillman",3000,C,BOS,ATL,158580,1078665,,2,0.37,0.29,0.07,0.03,0.12,0.06,0.02,0.44,0.66,0.73,0.08,0.36,0.28,0.12,0.15,0.07,0.04,0.43,0.15,0.94,0.94,0.95,0.32,0.04%,125,135,WED,71549,26,2439402,0.14,1.9,0,0,0,0.41,0.68,0.95,1.22,1.63,1.73,1.81,
3005208,"Luka Garza",4200,C,BOS,ATL,158580,1061057,Q,18,8.2,4.68,0.99,0.77,0.54,0.43,0.83,9.19,12.88,13.87,1.26,5.67,3.73,2.07,1.98,2.25,1.75,5.71,2.84,18.54,18.54,18.18,4.33,0.68%,125,135,WED,72919,27,3005208,12.47,24.99,1.12,1.12,3.53,12.29,15.62,18.18,21,24.84,26.63,34.06,
3022247,"Sam Hauser",5400,SF/PF,BOS,ATL,158580,922378,,29,11.9,5.16,1.95,3.42,0.59,1.04,0.36,13.85,17.06,19.01,1.4,7.11,1.53,0.7,8.28,0.26,0.24,9.81,4.12,24.63,24.63,25.52,4.73,7.89%,125,135,WED,72761,29,3022247,17.77,34.4,6.74,6.74,11.5,17.79,22.17,25.52,29.13,34.28,36.86,47.43,
3588057,"Josh Minott",3000,PF/C,BOS,ATL,158580,1324299,,2,0.55,0.36,0.08,0.09,0.07,0.13,0.05,0.63,0.91,0.99,0.18,0.44,0.21,0.1,0.22,0.1,0.08,0.43,0.19,1.57,1.57,1.49,0.5,0.37%,125,135,WED,179736,30,3588057,0.23,3.04,0,0,0,0,0,1.49,2.38,3.87,4.17,8.34,
4878181,"Jordan Walsh",3000,PF,BOS,ATL,158580,1401388,,14,3.77,2.76,0.48,0.62,0.38,0.32,0.18,4.25,6.53,7.01,0.5,3.24,1.46,0.72,1.71,0.65,0.48,3.17,1.34,8.92,8.92,9.06,3.02,0.04%,125,135,WED,245001,31,4878181,4.98,14.22,0,0,0.09,4.92,6.99,9.06,10.87,14.24,15.53,21.49,
6412744,"Baylor Scheierman",3100,SG/SF,BOS,ATL,158580,1177129,,10,2.15,2.55,0.47,0.54,0.39,0.44,0.01,2.62,4.7,5.17,0.45,3.02,0.52,0.2,1.44,0.16,0.12,1.96,0.74,6.88,6.88,7.02,2.26,0.04%,125,135,WED,90655,32,6412744,3.29,11.71,0,0,0,3.24,5.13,7.02,8.64,11.61,12.69,18.9,
8998149,"Hugo Gonzalez",3200,SG/SF,BOS,ATL,158580,1590553,,14,2.55,2.69,0.61,0.37,0.33,0.68,0.22,3.16,5.24,5.85,0.9,3.3,1.21,0.64,0.96,0.3,0.16,2.17,1.01,9.06,9.06,8.65,2.7,0.04%,125,135,WED,622359,33,8998149,4.78,13.49,0,0,0.01,4.72,6.82,8.65,10.48,13.37,14.68,19.92,
