PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6100,PG/SG,ATL,POR,158004,522878,-,27,16.73,2.79,2.95,2.39,1.09,0.76,0.2,19.68,19.52,22.47,0.96,5.74,8.33,3.83,6.04,2.46,1.89,14.37,6.22,26.29,26.29,27.21,4.46,0.00%,135,147,THURS,12451,1,17121,19.43,36.22,0,0,0,19.31,23.56,27.21,30.86,36.19,38.71,49.37,
37814,"Luke Kennard",3400,PG/SG,ATL,POR,158004,887661,Q,15,5.93,1.29,1.6,1.26,0.54,0.58,0.14,7.53,7.22,8.82,0.72,2.89,1.49,0.79,2.8,0.65,0.58,4.29,2.05,11.5,11.5,11.74,3.45,0.00%,135,147,THURS,38279,3,37814,5.51,18.92,0,0,0,5.3,9.09,11.74,14.39,18.94,20.83,30.68,
1115445,"Nickeil Alexander-Walker",6700,SG,ATL,POR,158004,1067668,-,34,19.84,3.97,3.05,2.54,2.14,2.02,0.6,22.89,23.81,26.86,2.62,7.02,10.37,4.59,6.63,3.62,3.03,17,7.13,34.9,34.9,34.83,5.2,0.00%,135,147,THURS,69666,4,1115445,26.31,44.47,0,0,0,26.06,30.93,34.83,38.48,44.57,47.01,58.21,
2439277,"Onyeka Okongwu",7200,C,ATL,POR,158004,1185367,,34,16.52,8.68,3.95,1.36,1.45,1.96,0.78,20.47,25.2,29.15,2.74,12.63,9.04,4.67,3.84,4.05,3.08,12.88,6.03,39.63,39.63,39.16,5.44,0.00%,135,147,THURS,91845,5,2439277,30.55,48.61,0,0,0,30.51,35.35,39.16,42.97,48.82,51.11,61.28,
2439347,"Vit Krejci",4200,SF,ATL,POR,158004,1257428,,20.5,7.19,2.05,1.1,1.76,0.61,1.23,0.51,8.29,9.24,10.34,1.74,3.15,1.51,0.69,4.07,0.74,0.55,5.58,2.45,15.91,15.91,15.46,3.68,0.00%,135,147,THURS,161284,6,2439347,9.41,22.58,0,0,0,9.39,12.7,15.46,18.22,22.64,24.57,32.58,
3005263,"Jalen Johnson",10200,PF,ATL,POR,158004,1230356,,36,23.51,9.73,7.17,1.3,3.27,1.24,1.08,30.68,33.24,40.41,2.32,16.9,15.17,7.68,3.79,5.55,4.26,18.96,8.98,49.63,49.63,51.14,5.01,0.00%,135,147,THURS,165214,7,3005263,41.31,61.74,0,0,0,41.16,46.51,51.14,55.52,62.1,64.31,75.98,
3005340,"Corey Kispert",4000,SF/PF,ATL,POR,158004,1077554,,18.5,7.69,1.96,1.65,1.42,0.62,0.66,0.11,9.34,9.65,11.3,0.77,3.61,2.55,1.23,3.77,1.28,0.99,6.32,2.65,14.21,14.21,14.56,3.64,0.00%,135,147,THURS,72585,8,3005340,8.93,20.97,0,0,0,9,12.07,14.56,16.81,21.07,22.73,30.31,
3587993,"Dyson Daniels",6900,PG/SG,ATL,POR,158004,1357745,,33,11.4,6.64,6.2,0.48,1.9,2.09,0.75,17.6,18.04,24.24,2.84,12.84,8.62,4.43,1.8,1.83,1.11,10.42,4.91,35.29,35.29,34.23,4.96,0.00%,135,147,THURS,195261,10,3587993,26.67,42.94,0,0,0,26.46,30.83,34.23,37.39,43.21,45.15,54.38,
4878163,"Mouhamed Gueye",3900,PF/C,ATL,POR,158004,1325101,Q,19.5,6.51,4.73,1.23,0.6,0.73,0.61,0.63,7.74,11.24,12.47,1.24,5.96,3.73,1.77,1.69,1.53,1.17,5.42,2.37,17.02,17.02,16.7,4.28,0.00%,135,147,THURS,180180,12,4878163,11.34,22.69,0,0,0,11.29,14.35,16.7,19.05,22.82,24.23,31.05,
8985462,"Asa Newell",3000,PF/C,ATL,POR,158004,1524332,,2.5,0.98,0.48,0.15,0.11,0.1,0.08,0.05,1.13,1.46,1.61,0.13,0.63,0.52,0.24,0.32,0.22,0.17,0.84,0.35,2.07,2.07,2.07,0.69,0.00%,135,147,THURS,457543,16,8985462,0.46,4.1,0,0,0,0,1.29,2.07,3.36,4.92,5.69,9.57,
35181,"Jaylen Brown",9900,SF,BOS,MIA,158000,883436,,35,30.61,7.15,4.84,2.64,3.99,1.03,0.25,35.45,37.76,42.6,1.28,11.99,16.97,8.23,7.38,8.21,6.22,24.35,10.87,46.3,46.3,48.93,4.94,17.10%,125,137,THURS,28025,19,35181,38.83,60.16,16.45,16.45,16.08,38.63,44.55,48.93,53.31,60,62.84,74.69,
37858,"Derrick White",8600,PG/SG,BOS,MIA,158000,796009,,34.5,20.49,4.65,4.83,3.59,2.25,1.33,1.8,25.32,25.14,29.97,3.13,9.48,8.11,3.44,9.91,3.24,2.83,18.02,7.03,40.46,40.46,40.54,4.71,11.48%,125,137,THURS,38299,21,37858,30.87,50.97,10.83,10.83,10.75,30.97,36.26,40.54,44.57,50.86,53.89,66.48,
409191,"Anfernee Simons",5000,PG/SG,BOS,MIA,158000,1121307,,25,12.84,2.55,2.85,2.16,1.29,0.56,0.08,15.69,15.39,18.24,0.64,5.4,5.14,2.25,5.64,2.07,1.85,10.78,4.41,20.81,20.81,22.02,4.4,5.84%,125,137,THURS,75325,23,409191,15.08,29.68,5.04,5.04,5.79,15.09,19.05,22.02,24.99,29.69,31.67,41.32,
2439093,"Payton Pritchard",7300,PG,BOS,MIA,158000,945610,,34,17.96,4.57,5.64,3.11,1.39,1.06,0.07,23.6,22.53,28.17,1.13,10.21,7.61,3.53,8.25,1.82,1.56,15.86,6.64,33.9,33.9,35.35,4.84,14.53%,125,137,THURS,73477,24,2439093,26.64,45.64,13.1,13.1,12.03,26.38,31.51,35.35,39.19,45.89,48.18,59.69,
