PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
328331,"Josh Allen",7000,QB,BUF,JAC,157731,,30.98,20.57,232.23,1.78,0.66,8.34,37.7,0.54,0,0,0,0,23.23,3.32,,0,0.00%,SUN,868199,58465,1,328331,23.16,23.16,269.93,2.32,269.93,2.32,37.7,0.54,0,15.22,32.78,,
982111,"Ty Johnson",4400,RB,BUF,JAC,157731,Q,0,0,0,0,0,2.86,11.95,0.08,2.19,1.42,15.33,0.11,5.28,1.2,,0,0.00%,SUN,877784,68741,2,982111,5.26,4.55,27.28,0.19,11.95,0.08,27.28,0.19,0,1.37,13.71,,
3491576,"James Cook",7400,RB,BUF,JAC,157731,,0,0,0,0,0,17.15,80.76,0.46,3.86,2.78,24.18,0.19,18.02,2.44,,0,0.00%,SUN,1131012,58170,3,3491576,17.93,16.54,104.94,0.65,80.76,0.46,104.94,0.65,0,10.31,27.95,,
6227753,"Ray Davis",4200,RB,BUF,JAC,157731,,0,0,0,0,0,0.92,3.63,0.02,0.33,0.25,2.48,0.02,1.1,0.26,,0,0.00%,SUN,1165229,93411,4,6227753,1.1,0.97,6.11,0.04,3.63,0.02,6.11,0.04,0,0,2.2,,
2862340,"Josh Palmer",3400,WR,BUF,JAC,157731,Q,0,0,0,0,0,0,0,0,1.89,1.28,13.85,0.12,3.38,0.99,,0,0.00%,SUN,1059612,66181,5,2862340,3.37,2.73,13.85,0.12,0,0,13.85,0.12,0,0,9.3,,
3491575,"Khalil Shakir",4800,WR,BUF,JAC,157731,,0,0,0,0,0,0.08,0.44,0,4.89,3.52,40.28,0.32,9.66,2.01,,0,0.00%,SUN,1130603,55222,6,3491575,9.64,7.88,40.72,0.32,0.44,0,40.72,0.32,0,4.14,18.47,,
4744237,"Tyrell Shavers",3100,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,2.44,1.57,24.55,0.16,5.03,1.62,,0,0.00%,SUN,973949,63556,7,4744237,5.02,4.23,24.55,0.16,0,0,24.55,0.16,0,0.34,12.52,,
1844330,"Gabriel Davis",3300,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,1.08,0.6,8.73,0.07,1.89,0.57,,0,0.00%,SUN,976761,43135,8,1844330,1.88,1.58,8.73,0.07,0,0,8.73,0.07,0,0,3.78,,
18281,"Brandin Cooks",3500,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,4.68,2.93,33.52,0.31,8.15,2.33,,0,0.00%,SUN,607864,2255,9,18281,8.14,6.67,33.52,0.31,0,0,33.52,0.31,0,3.02,16.9,,
982202,"Dawson Knox",3300,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,3.63,2.4,25.95,0.18,6.06,1.84,,0,0.00%,SUN,884083,61345,10,982202,6.04,4.84,25.95,0.18,0,0,25.95,0.18,0,1.94,13.46,,
4687560,"Dalton Kincaid",3800,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,5.26,3.59,37.95,0.26,8.98,2.36,,0,0.00%,SUN,1135513,170729,11,4687560,8.95,7.15,37.95,0.26,0,0,37.95,0.26,0,3.73,17.04,,
8228372,"Jackson Hawes",2500,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0.74,0.52,5.49,0.04,1.3,0.52,,0,0.00%,SUN,1182649,146678,12,8228372,1.3,1.04,5.49,0.04,0,0,5.49,0.04,0,0,2.6,,
11559,"Matt Prater",,K,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0,0,0,0,9.19,21,,0,0.00%,SUN,218237,6014,13,11559,9.19,9.19,0,0,0,0,0,0,8.01,4.14,15.42,,
18428,"Jacksonville Jaguars",2700,DST,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0,0,0,0,5.42,2.01,,0,0.00%,SUN,365,8477,14,18428,5.42,5.42,0,0,0,0,0,0,0,-0.05,12.55,,
4687580,"Bryce Young",5000,QB,CAR,LAR,157729,,31.21,19.09,192.16,1.22,0.68,5.11,15.13,0.09,0,0,0,0,13.98,2.8,34.82,6.36,8.40%,MAIN,1213257,116811,15,4687580,13.93,13.93,207.29,1.31,207.29,1.31,15.13,0.09,0,8.22,21.12,1.36,
1844583,"Rico Dowdle",5500,RB,CAR,LAR,157729,,0,0,0,0,0,12.26,46.82,0.3,3.37,2.38,16.43,0.08,11.02,2,26.74,29.42,30.01%,MAIN,933480,53384,16,1844583,10.96,9.77,63.25,0.38,46.82,0.3,63.25,0.38,0,5.98,19.37,2.58,
2862163,"Chuba Hubbard",4500,RB,CAR,LAR,157729,,0,0,0,0,0,7.62,26.84,0.19,2.77,1.98,12.91,0.07,7.49,1.66,17.16,10.62,11.21%,MAIN,1062047,46456,17,2862163,7.46,6.47,39.75,0.26,26.84,0.19,39.75,0.26,0,3.52,14.62,0.78,
8228396,"Trevor Etienne",4000,RB,CAR,LAR,157729,,0,0,0,0,0,0.19,0.76,0,0.03,0.02,0.14,0,0.11,0.03,,0.03,0.60%,MAIN,1394803,238273,18,8228396,0.11,0.1,0.9,0,0.76,0,0.9,0,0,0,0.22,,
4716517,"Brycen Tremayne",3000,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0.45,0.3,2.97,0.02,0.72,0.24,0.92,0.13,0.60%,MAIN,1123525,132163,19,4716517,0.71,0.56,2.97,0.02,0,0,2.97,0.02,0,0,1.44,0,
6227778,"Jalen Coker",4500,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,5.32,3.51,35.71,0.24,8.57,1.9,24.48,17.49,16.04%,MAIN,1218753,134299,20,6227778,8.55,6.79,35.71,0.24,0,0,35.71,0.24,0,3.57,16.51,3.38,
6227782,"Xavier Legette",3300,WR,CAR,LAR,157729,,0,0,0,0,0,0.05,0.15,0,3.38,1.94,20.13,0.15,4.86,1.47,12.96,3.11,3.08%,MAIN,1180321,138501,21,6227782,4.85,3.88,20.28,0.15,0.15,0,20.28,0.15,0,0.88,11.64,0.4,
8216948,"Tetairoa McMillan",6000,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,7.8,4.4,54.25,0.35,12.19,2.03,29.94,39.26,34.68%,MAIN,1380576,239536,22,8216948,12.16,9.96,54.25,0.35,0,0,54.25,0.35,0,5.79,21.93,7.24,
8228394,"Jimmy Horn",3000,WR,CAR,LAR,157729,,0,0,0,0,0,0.41,2.04,0.01,1.44,0.94,9.02,0.06,2.46,0.82,4.6,0.7,0.94%,MAIN,1322393,168229,23,8228394,2.45,1.98,11.06,0.07,2.04,0.01,11.06,0.07,0,0,6.69,0.04,
2862165,"Tommy Tremble",2800,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,4.28,2.74,23.71,0.15,6,2.14,22.74,11.16,10.01%,MAIN,1130555,138593,24,2862165,5.97,4.6,23.71,0.15,0,0,23.71,0.15,0,2.08,13.06,3.28,
3491484,"James Mitchell",2500,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0.22,0.16,1.47,0.01,0.37,0.15,0.84,0.33,0.22%,MAIN,1123712,65553,25,3491484,0.36,0.28,1.47,0.01,0,0,1.47,0.01,0,0,0.74,0,
8228395,"Mitchell Evans",2500,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,2.17,1.52,13.02,0.08,3.29,1.32,7.34,2.48,1.68%,MAIN,1289471,169321,26,8228395,3.27,2.51,13.02,0.08,0,0,13.02,0.08,0,0,8.69,0.4,
8250519,"Ryan Fitzgerald",,K,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,6.92,21,,0,0.00%,MAIN,1176373,171446,27,8250519,6.92,6.92,0,0,0,0,0,0,6.17,2.34,12.94,,
18442,"Los Angeles Rams",3500,DST,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,7.8,2.23,35.74,45.94,49.80%,MAIN,343,8491,28,18442,7.8,7.8,0,0,0,0,0,0,0,2.97,14.51,5.42,
6227816,"Caleb Williams",5600,QB,CHI,GBP,157730,,31.4,18.94,209.4,1.49,0.35,4.48,15.95,0.16,0,0,0,0,16.71,2.98,43.56,25.61,26.30%,MAIN,1286445,171060,29,6227816,16.66,16.66,225.35,1.65,225.35,1.65,15.95,0.16,0,10.29,24.93,4.12,
982875,"Travis Homer",4000,RB,CHI,GBP,157730,,0,0,0,0,0,0.12,0.7,0,0.03,0.02,0.2,0,0.11,0.03,,0.03,0.38%,MAIN,922484,52386,30,982875,0.11,0.1,0.9,0,0.7,0,0.9,0,0,0,0.22,,
1844244,"D'Andre Swift",5700,RB,CHI,GBP,157730,,0,0,0,0,0,14.01,62.86,0.47,2.48,1.74,12.81,0.07,13.17,2.31,40.84,47.88,43.24%,MAIN,1069808,58120,31,1844244,13.11,12.24,75.67,0.54,62.86,0.47,75.67,0.54,0,6.68,22.59,7.36,
8228422,"Kyle Monangai",5200,RB,CHI,GBP,157730,,0,0,0,0,0,9.36,43.84,0.31,1.91,1.18,9.64,0.06,8.76,1.68,15.44,14.93,16.88%,MAIN,1250886,136192,32,8228422,8.7,8.11,53.48,0.37,43.84,0.31,53.48,0.37,0,4.29,17.2,1.1,
328733,"D.J. Moore",5300,WR,CHI,GBP,157730,,0,0,0,0,0,0.4,2.19,0.01,4,2.28,26,0.19,6.32,1.19,11.98,11.07,7.78%,MAIN,877790,75269,33,328733,6.31,5.17,28.19,0.2,2.19,0.01,28.19,0.2,0,2.1,14.27,1.42,
982543,"Olamide Zaccheaus",3400,WR,CHI,GBP,157730,,0,0,0,0,0,0.2,1.06,0.01,0.93,0.56,5.94,0.05,1.62,0.48,2.62,0.6,0.72%,MAIN,883976,53868,34,982543,1.61,1.33,7,0.06,1.06,0.01,7,0.06,0,0,3.24,0,
1844099,"Devin Duvernay",,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.07,0.05,0.41,0,0.09,21,0.5,0.1,0.54%,MAIN,920756,51057,35,1844099,0.1,0.07,0.41,0,0,0,0.41,0,0,0,0.18,0,
6227815,"Rome Odunze",5800,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,5.08,2.73,34.61,0.27,7.86,1.36,13.12,14.72,13.22%,MAIN,1213727,136241,36,6227815,7.85,6.48,34.61,0.27,0,0,34.61,0.27,0,2.75,16.91,2.34,
8222949,"Luther Burden",4600,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,5.81,4.01,45.36,0.31,10.7,2.33,40.62,34.96,31.98%,MAIN,1377732,235652,37,8222949,10.69,8.68,45.36,0.31,0,0,45.36,0.31,0,4.83,19.8,10.42,
8268095,"Jahdae Walker",3100,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.59,0.35,3.67,0.03,0.89,0.29,0.42,0.08,0.58%,MAIN,1465213,282939,38,8268095,0.9,0.72,3.67,0.03,0,0,3.67,0.03,0,0,1.78,0,
328366,"Durham Smythe",2500,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.32,0.22,1.95,0.02,0.53,0.21,1.56,0.28,0.20%,MAIN,749968,75120,39,328366,0.53,0.42,1.95,0.02,0,0,1.95,0.02,0,0,1.06,0.02,
1844217,"Cole Kmet",2900,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,3.06,2.05,19.19,0.15,4.85,1.67,13.36,5.74,8.06%,MAIN,1066765,53643,40,1844217,4.84,3.81,19.19,0.15,0,0,19.19,0.15,0,0.57,12.33,1.6,
8216973,"Colston Loveland",4400,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,7.11,4.61,48.84,0.34,11.59,2.63,34.14,37.95,46.12%,MAIN,1378821,238444,41,8216973,11.55,9.24,48.84,0.34,0,0,48.84,0.34,0,5.3,21.21,10.5,
18324,"Cairo Santos",,K,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0,0,0,0,8.62,21,,0,0.00%,MAIN,546669,6543,42,18324,8.62,8.62,0,0,0,0,0,0,7.49,3.82,15.19,,
18425,"Green Bay Packers",2800,DST,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0,0,0,0,5.04,1.8,29.26,20.05,19.89%,MAIN,335,8474,43,18425,5.04,5.04,0,0,0,0,0,0,0,0.46,11.36,3.82,
1844276,"Jordan Love",5300,QB,GBP,CHI,157730,,29.51,19.15,221.96,1.53,0.54,2.84,9.09,0.12,0,0,0,0,16.36,3.09,44.94,26.67,23.23%,MAIN,912137,49745,44,1844276,16.33,16.33,231.05,1.65,231.05,1.65,9.09,0.12,0,10.08,24.67,4.12,
973101,"Josh Jacobs",6300,RB,GBP,CHI,157730,,0,0,0,0,0,20.04,84.74,0.79,2.52,1.87,15.29,0.1,18.17,2.88,56.96,71.72,66.10%,MAIN,944416,63616,45,973101,18.08,17.14,100.03,0.89,84.74,0.79,100.03,0.89,0,9.78,30.04,19.26,
4799359,"Emanuel Wilson",5300,RB,GBP,CHI,157730,,0,0,0,0,0,3.17,14,0.07,1.02,0.81,5.2,0.04,3.38,0.64,1,1.65,1.14%,MAIN,1447759,265720,46,4799359,3.37,2.96,19.2,0.11,14,0.07,19.2,0.11,0,0.81,8.59,0,
4744672,"Chris Brooks",4300,RB,GBP,CHI,157730,,0,0,0,0,0,0.11,0.53,0,0.87,0.63,4.44,0.04,1.36,0.32,0.26,0.33,0.84%,MAIN,1127065,52186,47,4744672,1.37,1.05,4.97,0.04,0.53,0,4.97,0.04,0,0,2.72,0,
3491515,"Christian Watson",4900,WR,GBP,CHI,157730,,0,0,0,0,0,0.52,3.05,0.01,6.98,4.12,60.47,0.39,13.2,2.69,44.52,41.14,40.91%,MAIN,1067918,54757,48,3491515,13.17,11.11,63.52,0.4,3.05,0.01,63.52,0.4,0,6.42,24.29,14.22,
3491516,"Romeo Doubs",4400,WR,GBP,CHI,157730,,0,0,0,0,0,0,0,0,5.02,3.17,37.6,0.28,8.64,1.96,26.02,17.33,21.78%,MAIN,1122653,54634,49,3491516,8.62,7.03,37.6,0.28,0,0,37.6,0.28,0,3.4,17.18,4.5,
4687753,"Jayden Reed",4000,WR,GBP,CHI,157730,,0,0,0,0,0,0.52,3.05,0.01,5.08,3.45,42.99,0.29,9.98,2.5,38.98,24.18,23.12%,MAIN,1123398,56280,50,4687753,9.96,8.23,46.04,0.3,3.05,0.01,46.04,0.3,0,4.41,18.85,7.58,
8217102,"Matthew Golden",3700,WR,GBP,CHI,157730,,0,0,0,0,0,0.52,2.55,0.01,2.5,1.69,19.98,0.14,4.84,1.31,12.18,4.04,3.77%,MAIN,1379267,232717,51,8217102,4.83,3.98,22.53,0.15,2.55,0.01,22.53,0.15,0,0.95,12.18,0.58,
8250689,"Jakobie Keeney-James",3000,WR,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0.09,0.05,0.64,0.01,0.17,0.06,0.38,0.1,0.54%,MAIN,1169832,139789,52,8250689,0.18,0.15,0.64,0.01,0,0,0.64,0.01,0,0,0.34,0,
4687754,"Luke Musgrave",2600,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,2.74,1.93,18.84,0.13,4.58,1.76,16.96,6.79,5.65%,MAIN,1179790,131320,53,4687754,4.57,3.6,18.84,0.13,0,0,18.84,0.13,0,0.41,11.25,1.78,
4688224,"Josh Whyle",2500,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,2.67,1.82,16.39,0.12,4.17,1.67,17.66,6.7,5.33%,MAIN,1107037,45261,54,4688224,4.15,3.24,16.39,0.12,0,0,16.39,0.12,0,0.36,10.18,1.72,
8409631,"Drake Dabney",2500,TE,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0.02,0.01,0.12,0,0.02,0.01,,0.21,0.13%,MAIN,1228551,142263,55,8409631,0.03,0.02,0.12,0,0,0,0.12,0,0,0,0.04,,
18228,"Brandon McManus",,K,GBP,CHI,157730,,0,0,0,0,0,0,0,0,0,0,0,0,7.49,21,,0,0.00%,MAIN,513098,5150,56,18228,7.49,7.49,0,0,0,0,0,0,6.7,2.89,13.44,,
18419,"Chicago Bears",2500,DST,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0,0,0,0,5.65,2.26,33.54,22.62,19.31%,MAIN,326,8468,57,18419,5.65,5.65,0,0,0,0,0,0,0,0.76,12.42,5.1,
4687775,"C.J. Stroud",5200,QB,HOU,PIT,157734,,32.33,20.59,224.4,1.44,0.54,3.14,8.2,0.09,0,0,0,0,15.9,3.06,,0,0.00%,MON,1214084,134990,58,4687775,15.87,15.87,232.6,1.53,232.6,1.53,8.2,0.09,0,9.79,24.36,,
36919,"Dare Ogunbowale",,RB,HOU,PIT,157734,,0,0,0,0,0,0.57,1.59,0.02,0.25,0.17,1.34,0.01,0.64,21,,0,0.00%,MON,703015,33261,59,36919,0.64,0.55,2.93,0.03,1.59,0.02,2.93,0.03,0,0,1.28,,
328152,"Nick Chubb",4800,RB,HOU,PIT,157734,,0,0,0,0,0,5.54,23.21,0.15,0.7,0.51,3.78,0.03,4.27,0.89,,0,0.00%,MON,822857,69339,60,328152,4.26,4,26.99,0.18,23.21,0.15,26.99,0.18,0,1.67,11.6,,
8228596,"Woody Marks",5600,RB,HOU,PIT,157734,,0,0,0,0,0,15.56,48.24,0.43,3.45,2.25,18.21,0.13,12.19,2.18,,0,0.00%,MON,1231652,140070,61,8228596,12.09,10.96,66.45,0.56,48.24,0.43,66.45,0.56,0,5.84,21.34,,
6228029,"Jawhar Jordan",4000,RB,HOU,PIT,157734,Q,0,0,0,0,0,1.11,4.31,0.03,0.25,0.18,1.25,0.01,0.97,0.24,,0,0.00%,MON,1164137,126130,62,6228029,0.96,0.87,5.56,0.04,4.31,0.03,5.56,0.04,0,0,2.67,,
