PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
408896,"Collin Sexton",7800,PG/SG,CHA,NOP,159035,1061642,-,18,11.6,1.58,3,1.09,1.76,0.8,0.14,14.6,13.18,16.18,0.94,4.58,5.78,2.83,2.68,3.1,2.68,8.46,3.92,19.06,19.06,19.62,2.52,0.00%,136,143,MON,75326,4,408896,13.49,26.83,0,0,0,13.5,16.82,19.62,22.42,26.75,28.54,37.71,
409262,"Miles Bridges",11700,PF,CHA,NOP,159035,957479,-,31.5,15.72,6.19,3.5,2.09,1.19,0.33,0.66,19.22,21.91,25.41,0.99,9.69,7.37,3.38,6.29,3.17,2.68,13.66,5.47,30.18,30.18,31.28,2.67,0.00%,136,143,MON,75304,5,409262,23.65,40.05,0,0,0,23.52,27.78,31.28,34.78,40.04,42.54,53.3,
1115110,"Grant Williams",5400,PF/C,CHA,NOP,159035,949273,-,18,5.68,3.36,1.3,0.97,0.85,0.54,0.4,6.98,9.04,10.34,0.94,4.66,1.9,0.81,2.97,1.49,1.14,4.87,1.78,13.63,13.63,13.77,2.55,0.00%,136,143,MON,69933,6,1115110,8.74,19.69,0,0,0,8.51,11.52,13.77,16.02,19.53,21.03,28.54,
2439295,"LaMelo Ball",13800,PG,CHA,NOP,159035,1257420,,30.5,20.59,5.05,8.16,3.42,3.06,1.29,0.37,28.75,25.64,33.8,1.66,13.21,8.51,3.41,9.72,4.09,3.53,18.23,6.83,40.81,40.81,43.13,3.13,0.00%,136,143,MON,161285,8,2439295,33,54.19,0,0,0,32.85,38.62,43.13,47.39,54.16,56.92,69.71,
2439366,"Josh Green",4800,SG/SF,CHA,NOP,159035,1193670,,13,3.54,1.84,0.88,0.68,0.53,0.39,0.2,4.42,5.38,6.26,0.59,2.72,1.3,0.57,1.72,0.5,0.36,3.02,1.25,8.31,8.31,8.42,1.75,0.00%,136,143,MON,92617,9,2439366,4.29,13.48,0,0,0,4.15,6.48,8.42,10.36,13.47,15.03,21.25,
3588157,"Moussa Diabate",10500,C,CHA,NOP,159035,1324359,,32,11.07,11.55,1.79,0.02,1.36,0.57,1.53,12.86,22.62,24.41,2.1,13.34,6.65,4.24,0.1,4.03,2.54,6.75,4.26,32.56,32.56,32.41,3.09,0.00%,136,143,MON,179227,11,3588157,24.82,40.4,0,0,0,24.55,28.97,32.41,35.85,40.51,42.23,50.58,
4878218,"Brandon Miller",13200,SF,CHA,NOP,159035,1401381,,31,21.41,5.09,3.22,3.42,2.85,1.03,0.51,24.63,26.5,29.72,1.54,8.31,8.87,3.99,9.33,3.67,3.16,18.2,7.41,34.12,34.12,36.02,2.73,0.00%,136,143,MON,244988,12,4878218,27.18,45.54,0,0,0,27.2,32.24,36.02,39.8,45.59,48.36,59.95,
8985519,"Kon Knueppel",12600,SG,CHA,NOP,159035,1519132,,34,19.01,5.93,3.8,3.34,2.44,0.76,0.28,22.81,24.94,28.74,1.04,9.73,6.39,3.11,7.81,3.09,2.77,14.2,6.45,32.51,32.51,34.77,2.76,0.00%,136,143,MON,458104,17,8985519,25.77,44.23,0,0,0,25.7,30.99,34.77,38.8,44.6,47.12,58.71,
8998193,"Ryan Kalkbrenner",7500,C,CHA,NOP,159035,1236052,,16,5.61,4.48,0.64,0,0.68,0.31,0.77,6.25,10.09,10.73,1.08,5.12,2.87,2.21,0,1.77,1.19,2.87,2.21,14.51,14.51,13.99,1.87,0.00%,136,143,MON,149525,19,8998193,9.42,19.25,0,0,0,9.33,11.78,13.99,15.95,19.14,20.62,26.75,
8998194,"Sion James",3900,SG/SF,CHA,NOP,159035,1232338,,16,4.36,2.69,1.4,0.76,0.6,0.19,0.11,5.76,7.05,8.45,0.3,4.09,1.47,0.49,2.19,1.29,1.12,3.66,1.25,9.99,9.99,10.5,2.69,0.00%,136,143,MON,148709,20,8998194,6.11,15.86,0,0,0,6.04,8.66,10.5,12.6,16.01,17.33,24.41,
18610,"Clint Capela",3900,C,HOU,IND,159036,830647,,14,5.86,5.46,0.54,0,0.46,0.46,0.74,6.4,11.32,11.86,1.2,6,4.57,2.52,0,1.49,0.82,4.57,2.52,16.36,16.36,15.67,4.02,5.23%,141,133,MON,12572,25,18610,10.78,21.21,3.11,3.11,0.9,10.79,13.61,15.67,17.98,21.58,22.86,29.54,
36032,"Dorian Finney-Smith",3200,SF/PF,HOU,IND,159036,606701,,19.5,5.51,2.69,1,1.27,0.47,0.43,0.22,6.51,8.2,9.2,0.65,3.69,1.59,0.62,3.76,0.61,0.45,5.35,1.89,11.72,11.72,12.07,3.77,2.31%,141,133,MON,28067,27,36032,7,18.35,5.77,5.77,1.43,6.93,9.76,12.07,14.38,18.49,20.03,26.71,
408932,"Aaron Holiday",3000,PG/SG,HOU,IND,159036,884087,,2,0.64,0.14,0.13,0.13,0.05,0.05,0.01,0.77,0.78,0.91,0.06,0.27,0.21,0.08,0.34,0.11,0.09,0.55,0.21,1.13,1.13,1.17,0.39,0.44%,141,133,MON,75332,28,408932,0.2,2.34,0,0,0,0.5,0.84,1.17,1.5,2.01,2.13,2.23,
409174,"Josh Okogie",4200,SG/SF,HOU,IND,159036,941460,,26,8.69,3.57,1.34,1.24,0.61,0.98,0.4,10.03,12.26,13.6,1.38,4.91,3.53,1.54,3.27,2.71,1.87,6.8,2.78,18.51,18.51,18.24,4.34,16.22%,141,133,MON,75296,29,409174,12.18,24.92,10.14,10.14,3.86,12.07,15.67,18.24,21.07,25.18,26.97,34.68,
2448431,"Jae'Sean Tate",3000,SF/PF,HOU,IND,159036,844040,,14,3.46,2.78,0.88,0.3,0.25,0.2,0.21,4.34,6.24,7.12,0.41,3.66,2.25,1.02,0.96,0.74,0.52,3.21,1.32,9.1,9.1,9.1,3.03,0.08%,141,133,MON,70482,30,2448431,5.12,13.73,0.48,0.48,0.04,4.94,7.28,9.1,10.92,13.78,14.82,20.8,
