PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
18899,"Kristaps Porzingis",6500,C,ATL,MIN,157229,877869,-,19,13.78,4.11,1.75,1.48,0.79,0.29,0.92,15.53,17.89,19.64,1.21,5.86,5.77,2.8,3.89,4.46,3.72,9.66,4.28,24.18,24.18,24.32,3.74,0.00%,135,146,WED,12577,1,18899,17.42,31.94,0,0,0,17.3,21.56,24.32,27.33,32.34,34.1,42.37,
37814,"Luke Kennard",3500,PG/SG,ATL,MIN,157229,887661,-,17,3.74,1.9,1.36,0.81,0.47,0.81,0,5.1,5.64,7,0.81,3.26,0.98,0.47,1.85,0.43,0.38,2.83,1.28,10.02,10.02,9.95,2.84,0.00%,135,146,WED,38279,2,37814,5.36,15.34,0,0,0,5.24,7.86,9.95,12.04,15.45,17.02,23.04,
1115445,"Nickeil Alexander-Walker",6700,SG/SF,ATL,MIN,157229,1067668,-,33.5,19.44,3.33,3.54,2.51,2.52,0.92,0.71,22.98,22.77,26.31,1.63,6.87,10.22,4.48,6.53,3.52,2.93,16.75,6.99,31.12,31.12,32.18,4.8,0.00%,135,146,WED,69666,4,1115445,23.96,41.34,0,0,0,23.88,28.41,32.18,35.95,41.73,44,54.3,
2439277,"Onyeka Okongwu",7600,C,ATL,MIN,157229,1185367,,31,16.95,7.64,2.58,1.38,1.94,0.68,0.78,19.53,24.59,27.17,1.46,10.22,9.22,4.81,3.94,4.19,3.2,13.16,6.19,32.43,32.43,33.35,4.39,0.00%,135,146,WED,91845,5,2439277,25.39,42.48,0,0,0,25.33,29.84,33.35,36.86,42.63,44.88,53.91,
2439347,"Vit Krejci",4200,SG/SF,ATL,MIN,157229,1257428,,23,10.28,2.18,1.22,2.49,1.24,0.43,0.09,11.5,12.46,13.68,0.52,3.4,2.09,1.04,5.6,0.98,0.72,7.69,3.53,15.05,15.05,16.5,3.93,0.00%,135,146,WED,161284,6,2439347,10.06,24.28,0,0,0,9.8,13.41,16.5,19.34,24.23,26.04,35.06,
3005263,"Jalen Johnson",9800,PF,ATL,MIN,157229,1230356,,36,24.46,9.77,8.27,1.37,2.82,1.07,0.68,32.73,34.23,42.5,1.75,18.04,15.89,7.92,3.97,5.79,4.52,19.86,9.29,51.02,51.02,53.11,5.42,0.00%,135,146,WED,165214,7,3005263,42.75,64.24,0,0,0,42.59,48.6,53.11,57.37,64.17,67.39,78.67,
3587993,"Dyson Daniels",6400,PG/SG,ATL,MIN,157229,1357745,,33.5,12.38,6.08,4.76,0.54,2.35,1.94,0.63,17.14,18.46,23.22,2.57,10.84,9.76,4.77,2.04,2,1.22,11.8,5.31,32.18,32.18,31.48,4.92,0.00%,135,146,WED,195261,9,3587993,23.88,40.07,0,0,0,23.7,27.73,31.48,34.48,39.97,41.97,51.72,
4388493,"Keaton Wallace",3300,PG,ATL,MIN,157229,1063166,,6,2.34,0.91,1.27,0.38,0.34,0.2,0.05,3.61,3.25,4.52,0.25,2.18,0.92,0.4,1.1,0.5,0.41,2.02,0.78,5.75,5.75,5.9,1.79,0.00%,135,146,WED,245561,10,4388493,2.69,10.05,0,0,0,2.68,4.29,5.9,7.51,10.19,11.26,16.9,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,MIN,157229,1325101,,6,1.94,1.22,0.31,0.18,0.21,0.16,0.16,2.25,3.16,3.47,0.32,1.53,1.12,0.53,0.51,0.45,0.35,1.63,0.71,4.62,4.62,4.56,1.34,0.00%,135,146,WED,180180,11,4878163,1.7,8.09,0,0,0,1.61,3.49,4.56,5.9,8.32,9.12,13.95,
6412725,"Zaccharie Risacher",4100,SF,ATL,MIN,157229,1432544,,23,9.7,2.72,1.11,1.37,1.01,0.91,0.26,10.81,12.42,13.53,1.17,3.83,4.85,2.2,3.98,1.69,1.19,8.83,3.57,17.13,17.13,17.29,4.22,0.00%,135,146,WED,368366,13,6412725,11.3,23.9,0,0,0,11.19,14.75,17.29,20.09,24.16,25.94,34.83,
