PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3700,C,DET,WSH,8405450,744810,2,2,,0.2012,0.3945,1.6014,0.678,0,0,0,0,0.0303,0.0787,0.5957,0.109,7.39,2,7.03,10.17,1,0.11,16.39,0,,31729,0.589,5.41,18.1,172,2075,30594,1
31730,"Alexander Wennberg",4300,C,SJS,EDM,8405580,741444,2,1,,0.1545,0.4212,1.1794,1.0967,0,0,0,0,0.0404,0.1022,0.5757,0.1426,7.14,1.66,6.14,8.99,2,0.78,15,0,,31730,0.526,5.22,20.1,184,1950,30199,0
18501,"Shea Theodore",4900,D,VGK,DAL,8405700,741466,1,2,,0.1166,0.3999,2.052,1.4717,0,0,0,0,0.0167,0.0634,0.5165,0.0801,8.87,1.81,6.46,9.25,3,2.18,17.14,0,,18501,0.41,6.07,22.3,185,180961,30663,1
16760,"Hampus Lindholm",3400,D,BOS,PHI,8405550,659813,3,2,,0.0839,0.3621,1.4242,1.242,0,0,0,0,0.0194,0.0861,0.446,0.1055,6.88,2.02,6.29,9.12,4,0.36,14.93,0,,16760,0.712,5.03,21.3,160,2153,31037,1
17172,"Mark Stone",7600,W,VGK,DAL,8405700,556369,1,1,,0.4221,0.6748,2.2323,0.6416,0,0,0,0,0.1324,0.2461,1.0969,0.3785,11.91,1.57,9.55,13.9,5,2.02,24.13,0,,17172,0.656,8.62,19.3,185,180961,31019,1
31746,"Radek Faksa",2500,C,DAL,VGK,8405700,659857,4,,,0.0684,0.1055,0.6802,0.607,0,0,0,0,0,0,0.1739,0,3.16,1.26,4.44,6.3,6,0,8.84,0,,31746,1.149,2.69,11.4,181,1954,30523,0
17211,"Marcus Foligno",2600,W,MIN,CGY,8405620,522049,3,,,0.1601,0.1668,0.9879,0.6465,0,0,0,0,0,0,0.3269,0,4.8,1.85,5.65,8.02,7,0,12.03,0,,17211,2.778,4.65,12.8,178,1938,30272,1
18467,"Anthony Duclair",3900,W,NYI,NYR,8405430,743259,1,1,,0.242,0.3242,1.7564,0.5988,0,0,0,0,0.0515,0.0936,0.5662,0.1451,7.52,1.93,6.83,9.77,8,0.44,16.26,0,,18467,0.545,5.45,16,156,2135,30344,0
893763,"Will Borgen",2500,D,NYR,NYI,8405430,878229,2,,,0.0526,0.1987,1.0954,1.381,0,0,0,0,0,0,0.2513,0,5.54,2.22,4.88,6.87,9,0.48,11.79,0,,893763,1.959,4.57,18.8,157,2059,83676,1
6209652,"Jonathan Lekkerimaki",3000,W,VAN,ANA,8405630,1394915,2,1,,0.2374,0.3522,1.8957,0.3768,0,0,0,0,0.0803,0.1478,0.5896,0.2281,7.48,2.49,6.82,9.75,10,0.41,16.21,0,,6209652,1.074,5.76,15.7,179,2129,204708,1
36584,"Clayton Keller",6500,W,UTA,CAR,8405510,920216,1,1,,0.385,0.5709,2.4408,0.4689,0,0,0,0,0.1116,0.2078,0.9559,0.3194,11.1,1.71,8.76,12.65,11,2.02,22.31,0,,36584,0.306,7.82,19.3,183,2005,32089,0
37698,"Alex DeBrincat",6600,W,DET,WSH,8405450,920337,2,1,,0.5504,0.5196,3.4278,0.418,0,0,0,0,0.1631,0.1919,1.07,0.355,14.3,2.17,10.54,14.9,12,3.38,27.79,0,,37698,0.673,9.74,18.3,172,2075,37837,1
2075138,"Nico Sturm",2500,C,MIN,CGY,8405620,1163937,4,,,0.1035,0.1232,0.8701,0.4502,0,0,0,0,0,0,0.2267,0,3.58,1.43,4.97,7.02,13,0,9.94,0,,2075138,1.082,2.98,10.8,178,1938,87741,1
35829,"Logan Stanley",2500,D,WPG,TBL,8405530,920227,3,2,,0.0444,0.2229,1.085,1.4073,0,0,0,0,0.0118,0.0592,0.2673,0.071,5.59,2.24,5.06,7.2,14,0.35,12.07,0,,35829,1.56,4.47,17.2,169,53599,82920,0
1283987,"Michael Eyssimont",2500,W,BOS,PHI,8405550,920469,3,,,0.1254,0.1312,1.4036,0.2309,0,0,0,0,0,0,0.2566,0,4.29,1.72,5.11,7.13,15,0,10.83,0,,1283987,1.083,3.45,9.4,160,2153,83273,1
4200188,"Nick Blankenburg",3000,D,NSH,NJD,8405520,1382727,3,2,,0.083,0.2534,1.2987,1.2626,0,0,0,0,0.0233,0.0704,0.3364,0.0937,6.15,2.05,5.72,8.17,16,0.22,13.47,0,,4200188,0.997,4.62,17.2,173,1959,184512,0
5274308,"Max Crozier",2600,D,TBL,WPG,8405530,1172319,3,,,0.0475,0.192,1.3549,1.0495,0,0,0,0,0,0,0.2395,0,5.23,2.01,4.87,6.84,17,0.18,11.46,0,,5274308,1.38,4.15,16.4,167,2218,262433,1
18484,"Adam Lowry",2500,C,WPG,TBL,8405530,607959,3,,,0.1269,0.1735,1.1751,0.7335,0,0,0,0,0,0,0.3004,0,4.98,1.99,5.2,7.36,18,0,11.64,0,,18484,1.899,4.31,15.1,169,53599,30843,0
34619,"Scott Wedgewood",8100,G,COL,MTL,8405440,554543,,,B,0,0,0,0,0.5455,23.189,3.2169,0.0461,0,0,0,0,9.55,1.18,8.12,10.37,19,1.14,19.94,0,,34619,0,7.54,,176,2155,29973,0
14246,"Casey Cizikas",2500,C,NYI,NYR,8405430,521884,4,,,0.1124,0.1272,0.9321,0.6866,0,0,0,0,0,0,0.2396,0,4.17,1.67,5.01,7.06,20,0,10.58,0,,14246,1.752,3.68,11.3,156,2135,30928,0
35939,"Jonny Brodzinski",2500,W,NYR,NYI,8405430,744965,4,,,0.1279,0.1587,1.2117,0.3743,0,0,0,0,0,0,0.2866,0,4.38,1.75,5.05,7.08,21,0,10.84,0,,35939,0.697,3.34,10.6,157,2059,31397,1
17079,"Brian Dumoulin",2500,D,LAK,BUF,8405560,654336,3,,,0.0344,0.1904,0.8248,1.1938,0,0,0,0,0,0,0.2248,0,4.55,1.82,4.74,6.74,22,0,10.62,0,,17079,0.861,3.42,17.2,182,2054,30426,0
6231006,"Maxim Tsyplakov",2500,W,NJD,NSH,8405520,1072913,2,,,0.0897,0.1507,0.9003,0.3377,0,0,0,0,0,0,0.2404,0,3.46,1.38,4.96,7.01,23,0,9.81,0,,6231006,1.256,3.01,9.8,155,1979,363028,1
16699,"Zemgus Girgensons",2500,W,TBL,WPG,8405530,659858,3,,,0.1242,0.1202,1.2575,0.569,0,0,0,0,0,0,0.2444,0,4.54,1.82,5.08,7.11,24,0,11.04,0,,16699,2.579,4.34,14.9,167,2218,30275,1
34585,"Mike Matheson",4000,D,MTL,COL,8405440,659869,1,,,0.0994,0.3186,1.4332,2.4101,0,0,0,0,0,0,0.418,0,9.11,2.28,6.3,8.93,25,2.58,17.17,0,,34585,0.928,6.18,24.2,162,2017,30000,1
31745,"Vincent Hinostroza",2500,W,MIN,CGY,8405620,681550,4,,,0.0918,0.1656,0.9346,0.3443,0,0,0,0,0,0,0.2574,0,3.62,1.45,5.11,7.28,26,0,10.16,0,,31745,0.721,2.85,9.9,178,1938,30786,1
17076,"Dylan McIlrath",2500,D,WSH,DET,8405450,550760,3,,,0.0107,0.1564,0.4504,0.9129,0,0,0,0,0,0,0.1671,0,3.1,1.24,4.47,6.34,27,0,8.82,0,,17076,1.464,2.79,12.5,168,2232,30103,0
34514,"Phillip Danault",2800,C,MTL,COL,8405440,600128,3,,,0.1376,0.2098,1.1692,0.7226,0,0,0,0,0,0,0.3474,0,5.23,1.87,5.37,7.67,28,0,12.1,0,,34514,0.835,3.97,14,162,2017,31116,1
5721344,"Cutter Gauthier",6800,W,ANA,VAN,8405630,1394905,2,1,,0.4438,0.4627,3.6363,0.4504,0,0,0,0,0.132,0.1362,0.9065,0.2682,13.51,1.99,9.26,13.1,29,3.92,25.36,0,,5721344,0.874,9.17,16.5,180,1997,204709,0
