PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18501,"Shea Theodore",4800,D,VGK,LAK,8406100,741466,1,2,,0.0984,0.4249,1.6703,1.6454,0,0,0,0,0.0142,0.0677,0.5233,0.0819,8.5,1.77,6.43,9.25,1,1.84,16.73,3.7,,18501,0.408,5.85,22.7,185,180961,30663,1,
17172,"Mark Stone",7200,W,VGK,LAK,8406100,556369,2,1,,0.4202,0.7136,2.1507,0.7293,0,0,0,0,0.1317,0.2573,1.1338,0.389,12.1,1.68,9.55,13.9,2,2.21,24.32,7.7,,17172,0.663,8.78,19.9,185,180961,31019,1,
34547,"Nick Jensen",2500,D,OTT,PHI,8406090,733469,2,,,0.0335,0.2153,0.6791,1.0972,0,0,0,0,0,0,0.2488,0,4.27,1.71,4.9,7.05,3,0,10.54,0.3,,34547,0.851,3.26,16.8,163,2050,30618,0,
893763,"Will Borgen",2500,D,NYR,CAR,8406030,878229,2,,,0.0428,0.1819,0.8841,1.7029,0,0,0,0,0,0,0.2247,0,5.66,2.26,4.93,6.93,4,0.55,11.97,1.3,,893763,1.892,4.52,18.2,157,2059,83676,1,
14246,"Casey Cizikas",2500,C,NYI,NJD,8406120,521884,4,,,0.0973,0.1112,0.8589,0.7591,0,0,0,0,0,0,0.2085,0,3.97,1.59,5.01,7.06,5,0,10.38,0,,14246,1.77,3.53,11.6,156,2135,30928,0,40
16700,"Rasmus Ristolainen",3400,D,PHI,OTT,8406090,741411,1,,,0.0546,0.2146,1.2263,1.5363,0,0,0,0,0,0,0.2692,0,6.11,1.8,5.19,7.32,6,0.73,12.75,0,,16700,1.65,4.77,17.6,158,2229,31067,1,40
37907,"Connor Clifton",2500,D,PIT,BUF,8406130,744943,3,,,0.0379,0.1893,0.9201,1.5612,0,0,0,0,0,0,0.2272,0,5.49,2.2,4.93,6.93,7,0.38,11.8,1,,37907,3.272,5.1,16.9,159,1927,82491,0,
35939,"Jonny Brodzinski",2500,W,NYR,CAR,8406030,744965,3,2,,0.1376,0.1804,1.2739,0.4739,0,0,0,0,0.0193,0.0272,0.318,0.0465,4.83,1.93,5.21,7.36,8,0,11.5,0,,35939,0.711,3.67,11.5,157,2059,31397,1,40
17079,"Brian Dumoulin",2500,D,LAK,VGK,8406100,654336,1,,,0.0437,0.2389,0.9065,1.4897,0,0,0,0,0,0,0.2826,0,5.55,2.22,5.02,7.16,9,0.35,11.98,0.3,,17079,1.027,4.13,20.5,182,2054,30426,0,
16699,"Zemgus Girgensons",2600,W,TBL,FLA,8406140,659858,2,,,0.1397,0.1406,1.2479,0.6838,0,0,0,0,0,0,0.2803,0,4.96,1.91,5.1,7.13,10,0,11.49,2.3,,16699,2.72,4.69,15.6,167,2218,30275,1,
1394916,"Noah Ostlund",2800,C,BUF,PIT,8406130,1394916,3,2,,0.1905,0.2847,1.0852,0.4825,0,0,0,0,0.0335,0.0579,0.4752,0.0914,5.55,1.98,5.98,8.6,11,0,13.2,2.7,,1394916,0.404,4.1,14.1,161,2004,204710,1,
2578776,"Justin Brazeau",4200,W,PIT,BUF,8406130,956418,3,2,,0.2438,0.2337,1.6408,0.5115,0,0,0,0,0.0349,0.0387,0.4775,0.0736,6.7,1.6,6.41,9.07,12,0.06,14.9,1,,2578776,1.664,5.42,12.8,159,1927,82518,0,
556106,"Jalen Chatfield",2700,D,CAR,NYR,8406030,893575,1,,,0.0819,0.2247,1.4039,1.1176,0,0,0,0,0,0,0.3066,0,5.93,2.2,5.55,7.84,13,0.18,13.03,1.3,,556106,0.938,4.38,19.7,165,2181,37855,0,
31735,"Bo Horvat",7100,C,NYI,NJD,8406120,741412,1,1,,0.378,0.4177,2.8548,0.5802,0,0,0,0,0.0951,0.1267,0.7957,0.2218,11.22,1.58,8.37,11.83,14,2.55,21.93,5.7,,31735,0.958,7.96,19.9,156,2135,31049,0,
18681,"Ryan Pulock",3600,D,NYI,NJD,8406120,741446,1,,,0.0574,0.2223,1.293,2.196,0,0,0,0,0,0,0.2797,0,7.62,2.12,5.31,7.44,15,2.12,14.42,2.7,,18681,1.301,5.37,21,156,2135,30776,0,
34611,"Anthony Mantha",3600,W,PIT,BUF,8406130,741457,1,2,,0.2607,0.3087,1.8512,0.49,0,0,0,0,0.0325,0.0485,0.5694,0.081,7.56,2.1,7.29,10.41,16,0.01,16.89,15.7,,34611,0.984,5.67,15.4,159,1927,30621,0,
18545,"Shayne Gostisbehere",5300,D,CAR,NYR,8406030,680770,3,1,,0.1492,0.5387,2.0029,1.0034,0,0,0,0,0.0816,0.2689,0.6879,0.3505,8.96,1.69,7.06,10.35,17,1.65,18,2,,18545,0.589,6.53,18.7,165,2181,30044,0,
17077,"Cody Ceci",2500,D,LAK,VGK,8406100,659859,3,,,0.039,0.1977,0.7867,1.4065,0,0,0,0,0,0,0.2367,0,4.98,1.99,4.81,6.81,18,0,11.14,0,,17077,0.885,3.66,17.7,182,2054,30249,0,40
31684,"Ben Hutton",2500,D,VGK,LAK,8406100,681485,3,,,0.0464,0.1325,1.0853,1.215,0,0,0,0,0,0,0.1789,0,4.8,1.92,4.72,6.58,19,0,10.84,0.3,,31684,0.72,3.47,13.9,185,180961,30700,1,
5245899,"Reid Schaefer",2500,W,NSH,WSH,8406110,1394928,4,,,0.1053,0.1031,0.8285,0.5086,0,0,0,0,0,0,0.2084,0,3.53,1.41,4.95,7.01,20,0,9.87,0,,5245899,1.342,3.05,8.8,173,1959,204721,0,40
2296155,"Yegor Chinakhov",3800,W,PIT,BUF,8406130,1209293,2,2,,0.268,0.2751,2.0839,0.3894,0,0,0,0,0.0345,0.0379,0.5431,0.0724,7.69,2.02,7.19,10.14,21,0.24,16.89,4.7,,2296155,1.26,5.85,14.3,159,1927,158667,0,
