PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
13315,"Klay Thompson",4500,SF/PF,DAL,PHO,159348,457611,Q,17.5,6.96,2.2,1.01,1.57,0.58,0.45,0.27,7.97,9.16,10.17,0.72,3.21,2.2,0.9,4.08,0.54,0.46,6.28,2.47,12.7,12.7,13.16,2.92,0.28%,140,153,TUE,12329,1,13315,7.69,19.7,0.27,0.27,0.15,7.74,10.58,13.16,15.74,19.61,21.42,28.64,
13990,"Khris Middleton",5100,PF,DAL,PHO,159348,512053,-,13.5,6.37,2.01,1.64,0.71,0.97,0.31,0.06,8.01,8.38,10.02,0.37,3.65,3.46,1.55,2.01,1.36,1.15,5.47,2.26,11.38,11.38,11.95,2.34,0.05%,140,153,TUE,12405,3,13990,7.31,17.7,0.01,0.01,0,7.12,9.66,11.95,13.98,17.54,19.07,25.17,
18938,"Tyus Jones",3600,PG,DAL,PHO,159348,842297,-,13,2.58,1.29,1.84,0.51,0.26,0.28,0.02,4.42,3.87,5.71,0.3,3.13,1.15,0.44,1.38,0.17,0.16,2.53,0.95,7.53,7.53,7.68,2.13,0.15%,140,153,TUE,12049,5,18938,3.97,12.17,0.03,0.03,0,3.84,5.89,7.68,9.22,12.03,13.06,19.46,
409321,"Marvin Bagley",4700,C,DAL,PHO,159348,1076209,,17,8.41,6.08,0.98,0.21,1.26,0.44,0.69,9.39,14.49,15.47,1.13,7.06,5.28,3.12,0.55,2.24,1.55,5.83,3.33,19.31,19.31,19.26,4.1,1.15%,140,153,TUE,75292,6,409321,13.42,25.51,2.48,2.48,1.75,13.26,16.76,19.26,21.51,25.51,27.01,34.52,
1115204,"Daniel Gafford",4900,C,DAL,PHO,159348,1061647,,21,8.04,7.64,0.89,0,1.21,0.73,0.83,8.93,15.68,16.57,1.56,8.53,4.61,3.17,0,2.43,1.71,4.61,3.17,22.01,22.01,21.56,4.4,4.86%,140,153,TUE,71699,7,1115204,15.91,28.04,5.35,5.35,2.96,15.86,19.08,21.56,24.04,28,29.74,36.92,
1115314,"PJ Washington",6100,SF/PF,DAL,PHO,159348,1067857,,24.5,9.78,5.75,1.54,1.02,1.58,0.79,0.88,11.32,15.53,17.07,1.67,7.29,5.71,2.52,3.08,2.45,1.68,8.79,3.54,22.42,22.42,22.39,3.67,0.06%,140,153,TUE,69997,8,1115314,15.97,29.44,1.12,1.12,0.68,16.1,19.62,22.39,25.41,29.69,31.7,40,
1203483,"Caleb Martin",4400,PF,DAL,PHO,159348,842969,,21,4.37,3.62,2.66,0.52,0.92,0.67,0.39,7.03,7.99,10.65,1.06,6.28,2.4,1.07,1.47,1,0.67,3.87,1.59,14.96,14.96,14.81,3.37,0.33%,140,153,TUE,73187,9,1203483,9.6,20.71,0.53,0.53,0.24,9.54,12.55,14.81,17.07,20.83,22.09,28.36,
2484012,"Naji Marshall",6200,SG/SF,DAL,PHO,159348,1060704,,29.5,15.37,5.6,3.55,1.21,1.71,0.57,0.19,18.92,20.97,24.52,0.76,9.15,8.66,4.37,3.94,3.8,3,12.6,5.58,27.99,27.99,29.05,4.69,14.57%,140,153,TUE,70165,10,2484012,21.66,37.36,15.11,15.11,9.16,21.47,25.51,29.05,32.08,37.13,39.15,49.01,
3267960,"Brandon Williams",5000,PG/SG,DAL,PHO,159348,1134688,,20,13.12,2.71,2.99,0.76,2.13,0.85,0.18,16.11,15.83,18.82,1.03,5.7,7.14,3.62,2.8,4.53,3.6,9.94,4.38,21.82,21.82,22.37,4.47,7.13%,140,153,TUE,87233,11,3267960,15.62,29.69,8.46,8.46,5.68,15.61,19.51,22.37,25.49,29.91,31.99,39.8,
3588176,"Max Christie",5200,SG,DAL,PHO,159348,1340703,,29,11.87,3.4,2.36,2.09,1.1,0.54,0.26,14.23,15.27,17.63,0.8,5.76,4.09,1.81,5.17,2.3,1.98,9.26,3.9,20.79,20.79,21.76,4.18,4.39%,140,153,TUE,179747,12,3588176,14.89,29.67,6.41,6.41,4.24,14.68,18.72,21.76,24.54,29.6,31.88,40.74,
8985575,"Cooper Flagg",8700,PG/SF,DAL,PHO,159348,1519128,,34,22.35,7.21,4.56,1.28,2.78,1.05,0.81,26.91,29.56,34.12,1.86,11.77,14.24,6.93,4.21,5.79,4.66,18.45,8.21,40.64,40.64,41.5,4.77,18.41%,140,153,TUE,458047,15,8985575,32.71,51.37,19.74,19.74,9.92,32.5,37.5,41.5,45.25,51.5,53.75,64.25,
1348,"Kevin Durant",9000,SG/SF,HOU,LAC,159347,329525,,37,24.59,4.75,4.26,2.37,2.81,0.76,0.54,28.85,29.34,33.6,1.3,9.01,12.06,6.14,5.81,6.07,5.2,17.87,8.51,37.77,37.77,39.33,4.37,7.17%,141,151,TUE,12157,23,1348,29.84,49.59,5.55,5.55,5.63,29.69,35.02,39.33,43.14,49.48,52.02,62.68,
18610,"Clint Capela",3900,C,HOU,LAC,159347,830647,,10,3.38,3.33,0.61,0,0.25,0.47,0.47,3.99,6.71,7.32,0.94,3.94,2.67,1.45,0,0.86,0.49,2.67,1.45,10.86,10.86,10.21,2.62,0.51%,141,151,TUE,12572,25,18610,6.09,14.97,0.05,0.05,0,6.02,8.38,10.21,12.04,15.18,16.23,21.99,
36032,"Dorian Finney-Smith",3400,SF/PF,HOU,LAC,159347,606701,,16,3.2,2.3,0.65,0.73,0.39,0.42,0.25,3.85,5.5,6.15,0.67,2.95,0.96,0.36,2.23,0.37,0.28,3.19,1.09,8.56,8.56,8.56,2.52,0.05%,141,151,TUE,28067,27,36032,4.3,13.91,0.24,0.24,0.02,4.28,6.42,8.56,10.43,13.91,15.25,21.67,
408932,"Aaron Holiday",3000,PG/SG,HOU,LAC,159347,884087,,1,0.34,0.09,0.09,0.07,0.02,0.05,0,0.43,0.43,0.52,0.05,0.18,0.11,0.04,0.18,0.05,0.05,0.29,0.11,0.71,0.71,0.71,0.24,0.05%,141,151,TUE,75332,28,408932,0.12,1.42,0,0,0,0.3,0.51,0.71,0.91,1.22,1.29,1.35,
409174,"Josh Okogie",4100,SG/SF,HOU,LAC,159347,941460,,14,2.46,1.69,0.58,0.36,0.24,0.62,0.22,3.04,4.15,4.73,0.84,2.27,1,0.44,0.94,0.74,0.5,1.94,0.8,7.64,7.64,7.18,1.75,0.35%,141,151,TUE,75296,29,409174,3.55,11.77,0,0,0,3.46,5.58,7.18,9.04,11.97,13.03,18.62,
3006967,"Alperen Sengun",9500,PF/C,HOU,LAC,159347,1323508,,34,19.37,8.75,5.86,0.53,3,1.46,0.68,25.23,28.12,33.98,2.14,14.61,13.58,6.61,1.86,6.68,4.57,15.44,7.14,42.08,42.08,42.64,4.49,7.04%,141,151,TUE,165221,32,3006967,33.64,51.98,4.96,4.96,5.26,33.45,38.81,42.64,46.21,52.09,54.9,64.85,
3587643,"JD Davison",3200,PG,HOU,LAC,159347,1323515,,4,1.23,0.55,0.56,0.2,0.22,0.11,0.05,1.79,1.78,2.34,0.16,1.11,0.63,0.22,0.67,0.3,0.18,1.3,0.42,2.99,2.99,3.07,0.96,0.05%,141,151,TUE,179291,33,3587643,1.01,6.2,0,0,0,0,1.67,3.07,3.91,6.14,7.26,11.16,
3587947,"Jabari Smith",6900,PF,HOU,LAC,159347,1342755,,34,13.34,5.99,1.76,2.01,1.11,0.71,1,15.1,19.33,21.09,1.71,7.75,5.78,2.57,5.63,2.78,2.19,11.41,4.58,27.19,27.19,27.4,3.97,0.53%,141,151,TUE,180850,34,3587947,19.77,36.11,1.71,1.71,1.82,19.72,24.07,27.4,30.47,36.11,38.16,48.91,
3587949,"Tari Eason",6400,SG,HOU,LAC,159347,1235198,,31,13.86,6.92,1.56,2.15,1.71,1.68,0.64,15.42,20.78,22.34,2.32,8.48,6.45,3.01,5.25,1.99,1.39,11.7,5.16,29.75,29.75,29.82,4.66,14.09%,141,151,TUE,148583,35,3587949,22.03,38.58,12.89,12.89,7.05,21.85,26.22,29.82,33.16,38.56,40.62,50.13,
4874279,"Amen Thompson",8500,PG,HOU,LAC,159347,1429337,,35.5,15.58,6.47,5.33,0.31,2.29,1.37,0.6,20.91,22.05,27.38,1.97,11.8,10.76,5.49,1.44,5,3.68,12.2,5.8,34.96,34.96,34.77,4.09,2.62%,141,151,TUE,266069,36,4874279,26.82,43.26,1.84,1.84,1.55,26.81,31.19,34.77,38.09,43.72,45.76,55.48,
6412914,"Reed Sheppard",5400,PG/SG,HOU,LAC,159347,1465031,,23.5,11.16,2.31,2.42,2.26,0.96,1.43,0.5,13.58,13.47,15.89,1.93,4.73,4.64,1.79,6.16,1.02,0.8,10.8,4.05,22.39,22.39,22.19,4.11,1.44%,141,151,TUE,288915,37,6412914,14.88,30.15,5.42,5.42,4.06,14.79,19.13,22.19,25.25,30.35,32.39,41.32,
18956,"T.J. McConnell",4200,PG,IND,NYK,159346,551787,Q,16,8.73,2.25,3.3,0.42,1.2,0.87,0.1,12.03,10.98,14.28,0.97,5.55,6.41,3.4,1.13,0.81,0.67,7.54,3.82,18.09,18.09,18.04,4.3,7.48%,133,127,TUE,22393,41,18956,12.17,24.62,7.54,7.54,3.28,12.03,15.28,18.04,20.55,24.55,26.06,33.57,
35186,"Pascal Siakam",8600,PF,IND,NYK,159346,853408,,32,24.03,6.65,3.32,1.72,2.53,0.6,0.41,27.35,30.68,34,1.01,9.97,14.14,7.09,4.51,6.65,4.69,18.65,8.81,37.49,37.49,39.2,4.56,12.53%,133,127,TUE,27998,42,35186,30.48,48.51,11.5,11.5,6.29,30.32,35.5,39.2,42.9,48.82,51.03,60.65,
2439096,"Aaron Nesmith",5400,SF,IND,NYK,159346,1134264,Q,30,14.96,4.73,1.91,2.51,1.68,0.42,0.47,16.87,19.69,21.6,0.89,6.64,5.43,2.46,6.25,3.01,2.53,11.68,4.97,24.49,24.49,25.97,4.81,21.08%,133,127,TUE,87350,45,2439096,18.78,34.15,19.74,19.74,10.75,18.55,22.75,25.97,29.19,34.13,36.11,46.01,
3028281,"Jay Huff",5200,PF/C,IND,NYK,159346,942843,,26,9.3,5.22,1.4,1.76,1.06,0.62,1.52,10.7,14.52,15.92,2.14,6.62,2.74,1.36,4.98,1.56,1.29,7.72,3.12,23.02,23.02,22.59,4.34,4.39%,133,127,TUE,70219,47,3028281,16.02,30.16,10.85,10.85,4.6,15.79,19.43,22.59,25.26,30.12,32.06,41.05,
3587792,"Andrew Nembhard",7300,PG,IND,NYK,159346,1134158,,32,15.81,3.42,6.38,1.69,2.8,0.7,0.27,22.19,19.23,25.61,0.97,9.8,8.6,3.87,4.74,3.69,2.99,13.34,5.56,29.59,29.59,31.19,4.27,5.20%,133,127,TUE,87352,48,3587792,23.18,40.38,6.78,6.78,3.75,22.96,27.7,31.19,34.68,40.42,42.67,52.15,
3889317,"Quenton Jackson",3400,PG/SG,IND,NYK,159346,1195699,,2,0.93,0.17,0.22,0.09,0.1,0.11,0.02,1.15,1.1,1.32,0.13,0.39,0.42,0.2,0.24,0.34,0.26,0.66,0.29,1.75,1.75,1.73,0.51,0.40%,133,127,TUE,245343,49,3889317,0.57,3.49,0,0,0,0,0,1.73,2.31,4.04,5.19,8.65,
4878371,"Jarace Walker",5500,SF/PF,IND,NYK,159346,1402709,,30,12.16,5.87,2.4,1.89,1.97,1.24,0.33,14.56,18.03,20.43,1.57,8.27,5.18,2.31,4.95,2.5,1.87,10.13,4.2,25.54,25.54,26.3,4.78,16.34%,133,127,TUE,245149,50,4878371,19.02,34.53,20.74,20.74,10.55,19.1,23.07,26.3,29.53,34.74,36.72,46.65,
