PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181,"Jaylen Brown",9600,SF,BOS,SAS,157768,883436,-,35.5,29.95,7.1,4.57,2.54,4.01,0.81,0.3,34.52,37.05,41.62,1.11,11.67,16.54,8.17,7.18,7.89,5.98,23.72,10.71,44.65,44.65,47.51,4.95,23.16%,125,144,SAT,28025,1,35181,37.89,57.85,26.46,26.46,14.66,37.61,43.06,47.51,51.47,58.15,60.4,73,
37858,"Derrick White",7900,PG/SG,BOS,SAS,157768,796009,-,34.5,18.88,4.86,5.23,3.53,1.69,1.07,1.6,24.11,23.74,28.97,2.67,10.09,6.69,2.87,9.64,2.93,2.55,16.33,6.4,38.88,38.88,39.17,4.96,19.82%,125,144,SAT,38299,3,37858,29.72,49.53,23.13,23.13,14.85,29.75,34.96,39.17,43.38,49.58,52.06,64.21,
37880,"Chris Boucher",3000,PF/C,BOS,SAS,157768,901190,-,1.5,0.51,0.31,0.05,0.07,0.03,0.06,0.07,0.56,0.82,0.87,0.13,0.36,0.22,0.1,0.25,0.14,0.11,0.47,0.17,1.32,1.32,1.25,0.42,0.09%,125,144,SAT,38328,4,37880,0.18,2.5,0,0,0,0,0,1.25,1.88,4.06,4.38,8.13,
409191,"Anfernee Simons",4900,PG/SG,BOS,SAS,157768,1121307,,27,15.59,2.53,2.5,2.62,1.2,0.53,0.17,18.09,18.12,20.62,0.7,5.03,6.21,2.72,6.81,2.56,2.3,13.02,5.34,23.28,23.28,24.61,5.02,7.76%,125,144,SAT,75325,5,409191,17.36,32.93,8.93,8.93,14.06,17.33,21.35,24.61,27.87,33.15,35.41,44.45,
2439093,"Payton Pritchard",6900,PG,BOS,SAS,157768,945610,,33,15.78,4.67,4.79,3.1,0.93,1.12,0.17,20.57,20.45,25.24,1.29,9.46,5.44,2.56,8.17,1.57,1.34,13.61,5.66,31.51,31.51,32.54,4.72,8.90%,125,144,SAT,73477,6,2439093,23.92,41.95,9.24,9.24,9.23,24.03,28.79,32.54,36.29,42.05,44.55,54.57,
2439402,"Xavier Tillman",3000,C,BOS,SAS,157768,1078665,,1,0.16,0.17,0.04,0.01,0.04,0.03,0.01,0.2,0.33,0.37,0.04,0.21,0.12,0.05,0.05,0.03,0.02,0.17,0.06,0.5,0.5,0.5,0.17,0.23%,125,144,SAT,71549,7,2439402,0.07,1,0,0,0,0.21,0.36,0.5,0.64,0.86,0.91,0.95,
3005208,"Luka Garza",4500,C,BOS,SAS,157768,1061057,,23,9.43,5.61,1.33,0.84,0.62,0.6,0.77,10.76,15.04,16.37,1.37,6.94,4.15,2.44,2.19,2.63,2.01,6.34,3.28,21.65,21.65,21.33,4.74,3.69%,125,144,SAT,72919,8,3005208,15.3,28.52,2.24,2.24,7.17,15.13,18.6,21.33,23.81,28.27,30.26,38.45,
3005606,"Neemias Queta",5300,C,BOS,SAS,157768,1142902,,24.5,8.82,9.01,1.03,0,0.61,0.72,1.02,9.85,17.83,18.86,1.74,10.04,5.81,3.76,0,1.96,1.31,5.81,3.76,25.79,25.79,25.09,4.73,4.13%,125,144,SAT,86307,9,3005606,18.89,32.35,3.22,3.22,7.04,18.94,22.38,25.09,27.8,32.47,34.19,42.31,
4878181,"Jordan Walsh",3700,PF,BOS,SAS,157768,1401388,,23.5,6.38,5.75,0.8,1.05,0.79,0.77,0.39,7.18,12.13,12.93,1.16,6.55,2.31,1.19,2.79,1.13,0.85,5.1,2.24,17.17,17.17,17.24,4.66,2.57%,125,144,SAT,245001,12,4878181,11.6,23.65,2.24,2.24,5.26,11.49,14.74,17.24,19.74,23.74,25.24,32.98,
6412744,"Baylor Scheierman",3000,SG/SF,BOS,SAS,157768,1177129,,13,4.05,1.52,0.86,0.66,0.51,0.38,0.09,4.91,5.57,6.43,0.47,2.38,1.7,0.74,1.91,0.71,0.58,3.61,1.4,8.06,8.06,8.26,2.75,0.09%,125,144,SAT,90655,13,6412744,4.24,13.32,0,0,0.04,4.13,6.45,8.26,10.07,13.42,14.97,20.65,
