PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
34592,"William Nylander",7500,W,SWE,SVK,,831073,1,1,,0.5268,0.7278,3.0861,0,0,0,0,0,0.1553,0.2854,1.2546,0.4407,13.83,3.16,27.01,0,,34592,0.316,9.54,15.4,,,30259,1,10.3,14.84,252,39,1.84
35951,"Adrian Kempe",5100,W,SWE,SVK,,831097,1,,,0.3416,0.2999,2.3391,0,0,0,0,0,0,0,0.6415,0,8.28,0.15,18.33,0,,35951,1.435,6.31,12.7,,,31505,1,7.85,11.02,253,39,1.62
414732,"Rasmus Dahlin",6900,D,SWE,SVK,,1097019,1,1,,0.231,0.6987,2.6257,0,0,0,0,0,0.1169,0.3101,0.9297,0.427,10,1.5,20.5,0,,414732,1.458,7.75,19.3,,,75381,1,8.2,12.02,254,39,1.45
35838,"Gustav Forsling",3600,D,SWE,SVK,,831489,1,,,0.1083,0.3078,1.6427,0,0,0,0,0,0,0,0.4161,0,5.08,0,12.56,0,,35838,1.028,4.04,18.9,,,31436,1,5.84,8.44,255,39,1.41
16681,"Elias Lindholm",4300,C,SWE,SVK,,741408,2,1,,0.3075,0.525,2.0597,0,0,0,0,0,0.0914,0.1778,0.8325,0.2692,8.68,0.25,19.1,0,,16681,1.179,6.73,15.5,,,30409,1,8.14,11.85,256,39,2.02
2296188,"Lucas Raymond",5800,W,SWE,SVK,,1207659,2,1,,0.3946,0.7043,2.2824,0,0,0,0,0,0.106,0.3058,1.0989,0.4118,10.89,1.04,23.06,0,,2296188,0.679,8.01,15.2,,,158681,1,9.51,13.86,257,39,1.88
36543,"Rasmus Andersson",5200,D,SWE,SVK,,878174,2,,,0.1014,0.2655,1.7083,0,0,0,0,0,0,0,0.3669,0,4.86,0,12.14,0,,36543,0.629,3.69,16.3,,,30906,1,5.69,8.09,258,39,0.93
14335,"Victor Hedman",4700,D,SWE,SVK,,504246,2,,,0.1044,0.4069,1.6058,0,0,0,0,0,0,0,0.5113,0,5.45,0,13.3,0,,14335,0.766,4.24,14,,,30510,1,6.13,8.95,259,39,1.16
37641,"Jesper Bratt",5300,W,SWE,SVK,,920499,2,2,,0.2335,0.4402,1.6906,0,0,0,0,0,0.0485,0.1253,0.6737,0.1738,6.91,0,16.28,0,,37641,0.771,5.32,13.4,,,37891,1,7.32,10.65,260,39,1.3
14456,"Erik Karlsson",4900,D,SWE,SVK,,456827,3,2,,0.1177,0.4739,1.6502,0,0,0,0,0,0.0374,0.1416,0.5916,0.179,6,0,14.33,0,,14456,0.361,4.52,15.3,,,30218,1,6.51,9.54,261,39,1.22
2033165,"Philip Broberg",3000,D,SWE,SVK,,1172190,3,,,0.071,0.2245,1.0485,0,0,0,0,0,0,0,0.2955,0,3.32,0,9.53,0,,2033165,0.614,2.68,17.7,,,112788,1,4.85,6.97,262,39,1.11
341532,"Elias Pettersson",5000,C,SWE,SVK,,1057103,3,,,0.2386,0.3024,1.3904,0,0,0,0,0,0,0,0.541,0,5.73,0,14.28,0,,341532,0.898,4.48,12.8,,,40137,1,6.68,9.63,263,39,1.15
14266,"Mika Zibanejad",7700,C,SWE,SVK,,600082,3,2,,0.2887,0.369,1.8369,0,0,0,0,0,0.0644,0.0974,0.6577,0.1618,7.28,0,16.89,0,,14266,0.755,5.5,16.4,,,30240,1,7.51,10.81,264,39,0.95
17394,"Rickard Rakell",6000,W,SWE,SVK,,600132,3,,,0.2001,0.2374,1.6334,0,0,0,0,0,0,0,0.4375,0,5.45,0,13.62,0,,17394,1,4.28,12.8,,,30661,1,6.38,9.03,265,39,0.91
31730,"Alexander Wennberg",3300,C,SWE,SVK,,741444,4,,,0.0932,0.2129,0.6653,0,0,0,0,0,0,0,0.3061,0,2.87,0,9.54,0,,31730,0.362,2.26,14.1,,,30199,1,5.21,7.53,266,39,0.87
17260,"Gabriel Landeskog",4400,W,SWE,SVK,,600076,4,2,,0.2532,0.296,1.51,0,0,0,0,0,0.0534,0.0759,0.5492,0.1293,6.02,0,14.38,0,,17260,1.038,4.8,12.2,,,30676,1,6.53,9.32,267,39,1.37
414832,"Pontus Holmberg",2500,W,SWE,SVK,,1121626,4,,,0.1148,0.1554,0.8499,0,0,0,0,0,0,0,0.2702,0,3.04,0,9.36,0,,414832,0.618,2.47,10.8,,,75424,1,4.94,6.99,268,39,1.22
14425,"Oliver Ekman-Larsson",3300,D,SWE,SVK,,504257,4,,,0.0014,0.0048,0.023,0,0,0,0,0,0,0,0.0062,0,0.07,0,5.46,0,,14425,0.022,0.06,14.1,,,30716,1,4.21,5.95,269,39,0.02
16769,"Filip Forsberg",7000,W,SWE,SVK,,659855,5,2,,0.1441,0.1411,0.9621,0,0,0,0,0,0.0718,0.1021,0.2852,0.1739,3.39,0,9.71,0,,16769,0.575,2.77,13.9,,,29956,1,4.94,6.99,270,39,0.48
14516,"Jacob Markstrom",8400,G,SWE,SVK,,547717,,,B,0,0,0,0,0.8571,20.1726,1.5638,0.1779,0,0,0,0,14.54,8.05,22.55,0,,14516,0,12.55,,,,30346,1,6.26,9.15,271,39,1.73
4665951,"Jesper Wallstedt",8400,G,SWE,SVK,,1262663,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,4665951,0,0,,,,165037,1,0.58,0,272,39,0
800912,"Filip Gustavsson",8400,G,SWE,SVK,,920363,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,800912,0,0,,,,82896,1,0.58,0,273,39,0
414801,"Brady Tkachuk",,W,USA,DEN,,1121433,1,2,,0.3608,0.4048,3.4363,0,0,0,0,0,0.0625,0.0795,0.7656,0.142,11.19,2.39,22.06,0,,414801,2.464,8.52,11.4,,,75435,1,8.49,11.92,274,39
31726,"Jack Eichel",,C,USA,DEN,,878033,1,1,,0.4716,0.9531,3.8177,0,0,0,0,0,0.1301,0.3717,1.4247,0.5018,16.1,4.5,30.44,0,,31726,0.53,10.98,16.4,,,30269,1,11.2,16.19,275,39
415340,"Quinn Hughes",,D,USA,DEN,,1121436,1,1,,0.1672,0.9604,2.4617,0,0,0,0,0,0.0795,0.4266,1.1276,0.5061,10.56,1.57,21.67,0,,415340,0.356,7.74,20.7,,,75338,1,8.68,12.98,276,39
36608,"Charlie McAvoy",,D,USA,DEN,,920223,1,,,0.0898,0.4691,1.4304,0,0,0,0,0,0,0,0.5589,0,5.41,0,13.64,0,,36608,1.598,4.64,16.2,,,32140,1,6.43,9.48,277,39
35878,"Matthew Tkachuk",,W,USA,DEN,,920215,1,1,,0.4593,0.7803,3.2171,0,0,0,0,0,0.1482,0.256,1.2396,0.4042,13.75,3.58,26.32,0,,35878,1.426,10.01,14.9,,,31481,1,9.82,14.1,278,39
2299614,"Brock Faber",,D,USA,DEN,,1248160,2,,,0.1106,0.3039,1.5803,0,0,0,0,0,0,0,0.4145,0,4.95,0,12.43,0,,2299614,0.598,3.76,18.2,,,158522,1,5.84,8.44,279,39
34466,"Jaccob Slavin",,D,USA,DEN,,681436,2,,,0.0693,0.3471,1.4833,0,0,0,0,0,0,0,0.4164,0,4.72,0,11.67,0,,34466,0.577,3.58,15.7,,,30416,1,5.43,7.88,280,39
4200335,"Matt Boldy",,W,USA,DEN,,1172193,2,2,,0.3603,0.4829,2.6368,0,0,0,0,0,0.0607,0.1042,0.8432,0.1649,10.01,1.25,20.84,0,,4200335,0.628,7.13,13.8,,,163195,1,8.46,12.12,281,39
35785,"Auston Matthews",,C,USA,DEN,,920210,2,1,,0.718,0.7023,4.3409,0,0,0,0,0,0.2035,0.239,1.4203,0.4425,18.12,5.9,33.22,0,,35785,0.77,12.06,17.3,,,31478,1,11.8,16.79,282,39
35755,"Jake Guentzel",,W,USA,DEN,,743255,2,2,,0.4105,0.487,2.4306,0,0,0,0,0,0.0648,0.0934,0.8975,0.1582,10.1,0.77,21.63,0,,35755,0.514,7.18,13.9,,,31704,1,9.01,12.89,283,39
2295911,"Jake Sanderson",,D,USA,DEN,,1248071,3,,,0.0477,0.1689,0.8574,0,0,0,0,0,0,0,0.2166,0,2.58,0,8.49,0,,2295911,0.31,1.97,16.1,,,158608,1,4.62,6.6,284,39
31694,"Dylan Larkin",,C,USA,DEN,,831080,3,,,0.2186,0.2768,1.7179,0,0,0,0,0,0,0,0.4954,0,5.96,0,14.41,0,,31694,0.454,4.36,13.1,,,30619,1,6.6,9.37,285,39
18974,"Kyle Connor",,W,USA,DEN,,878048,3,2,,0.3268,0.3915,2.1659,0,0,0,0,0,0.0693,0.1182,0.7183,0.1875,8.32,0,18.74,0,,18974,0.261,5.92,15.5,,,31419,1,8.14,11.63,286,39
18975,"Zach Werenski",,D,USA,DEN,,878039,3,2,,0.1932,0.4934,2.4717,0,0,0,0,0,0.0622,0.1505,0.6866,0.2127,8.24,0.88,17.33,0,,18975,0.372,5.9,18,,,31462,1,7.1,10.23,287,39
37712,"Tage Thompson",,C,USA,DEN,,920236,3,1,,0.4334,0.4337,2.8049,0,0,0,0,0,0.1728,0.221,0.8671,0.3938,10.74,1.52,22.13,0,,37712,0.781,7.73,15.1,,,37836,1,8.9,12.59,288,39
1144471,"Jack Hughes",,C,USA,DEN,,1165897,4,,,0.2318,0.3332,2.0524,0,0,0,0,0,0,0,0.565,0,6.96,0,15.78,0,,1144471,0.185,4.87,13.6,,,88357,1,6.89,9.8,289,39
18971,"Noah Hanifin",,D,USA,DEN,,878036,4,,,0.041,0.1498,0.7955,0,0,0,0,0,0,0,0.1908,0,2.3,0,7.96,0,,18971,0.331,1.81,15,,,30406,1,4.42,6.27,290,39
14214,"J.T. Miller",,W,USA,DEN,,600111,4,,,0.1993,0.313,1.3061,0,0,0,0,0,0,0,0.5123,0,5.3,0,13.25,0,,14214,1.588,4.55,13.8,,,30390,1,6.21,8.99,291,39
16704,"Brock Nelson",,C,USA,DEN,,550780,4,,,0.2468,0.2531,1.5199,0,0,0,0,0,0,0,0.4999,0,5.76,0,14.12,0,,16704,0.41,4.22,12.8,,,30773,1,6.53,9.32,292,39
17392,"Vincent Trocheck",,C,USA,DEN,,607956,5,,,0.0657,0.1255,0.5615,0,0,0,0,0,0,0,0.1912,0,2.03,0,7.65,0,,17392,0.737,1.83,13.7,,,29999,1,4.39,6.24,293,39
36584,"Clayton Keller",,W,USA,DEN,,920216,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,36584,0.27,0.14,15,,,32089,1,1.15,1.15,294,39
18811,"Connor Hellebuyck",,G,USA,DEN,,681454,,,B,0,0,0,0,0.9545,19.7114,1.4105,0.1931,0,0,0,0,15.25,9,22.97,0,,18811,0,13.32,,,,30574,1,6.03,8.94,295,39
2575732,"Jeremy Swayman",,G,USA,DEN,,1057221,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,2575732,0,0,,,,161755,1,0.58,0,296,39
1279980,"Jake Oettinger",,G,USA,DEN,,1057135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1279980,0,0,,,,92109,1,0.58,0,297,39
4601328,"Jackson LaCombe",,D,USA,DEN,,1172231,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4601328,0.929,0.46,19.2,,,263305,1,1.15,1.15,298,39
,1,2,3,4,5,6,,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
