PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37814,"Luke Kennard",3100,PG/SG,ATL,CHI,156823,887661,-,21,7.47,2.1,2.14,1.6,1,0.79,0.11,9.61,9.57,11.71,0.9,4.24,1.93,0.96,3.62,0.84,0.75,5.55,2.56,14.9,14.9,15.41,4.97,3.28%,135,130,TUE,38279,2,37814,9.47,22.75,1.68,1.68,9.79,9.53,12.89,15.41,18.21,22.97,24.94,33.62,
409063,"Trae Young",9000,PG,ATL,CHI,156823,1060978,-,28,19.52,2.47,9.36,2.34,2.73,0.92,0.46,28.88,21.99,31.35,1.38,11.83,7.72,3.26,6.81,6.96,5.97,14.53,5.6,37.93,37.93,39.86,4.43,0.18%,135,130,TUE,75299,3,409063,30.27,50.05,0.56,0.56,6.29,30.02,35.57,39.86,43.64,50.2,52.98,63.32,
1115445,"Nickeil Alexander-Walker",6900,SG/SF,ATL,CHI,156823,1067668,-,34,21.73,4.06,3.06,2.81,1.64,1.01,0.82,24.79,25.79,28.85,1.83,7.12,11.39,5.03,7.29,3.88,3.24,18.68,7.84,35.04,35.04,35.66,5.17,9.59%,135,130,TUE,69666,4,1115445,26.74,45.09,7.58,7.58,16.77,26.81,31.87,35.66,39.45,45.27,47.55,56.9,
2439277,"Onyeka Okongwu",7400,C,ATL,CHI,156823,1185367,,34,18.58,9.41,2.7,1.49,1.82,1.5,1.34,21.28,27.99,30.69,2.84,12.11,10.17,5.35,4.33,4.49,3.41,14.5,6.84,40.62,40.62,40.53,5.48,11.50%,135,130,TUE,91845,5,2439277,31.6,49.98,6.59,6.59,24.07,31.47,36.5,40.53,44.05,49.84,52.36,62.18,
2439347,"Vit Krejci",3800,SG/SF,ATL,CHI,156823,1257428,,25,9.91,3.37,1.99,2.38,1.03,0.82,0.39,11.9,13.28,15.27,1.21,5.36,2.04,1.01,5.38,1.01,0.74,7.42,3.39,19.54,19.54,20.2,5.32,8.13%,135,130,TUE,161284,6,2439347,13.28,27.93,3.84,3.84,15.95,13.2,16.97,20.2,23.16,27.74,29.63,39.06,
3005263,"Jalen Johnson",9700,PF,ATL,CHI,156823,1230356,,37,26.15,10.87,7.18,1.49,3.15,1.53,0.59,33.33,37.02,44.2,2.12,18.05,16.89,8.42,4.2,6.14,4.83,21.09,9.91,53.17,53.17,55.17,5.69,31.38%,135,130,TUE,165214,7,3005263,44.46,66.42,29.07,29.07,38.08,44.59,50.38,55.17,59.7,66.51,69.28,81.12,
3587895,"Caleb Houstan",3000,SF/PF,ATL,CHI,156823,1324361,,5,2.53,0.64,0.09,0.71,0.16,0.07,0.03,2.62,3.17,3.26,0.1,0.73,0.24,0.1,1.8,0.23,0.2,2.04,0.81,3.57,3.57,3.94,1.31,0.04%,135,130,TUE,180322,8,3587895,0.62,7.88,0,0,0,1.69,2.81,3.94,5.07,6.75,7.18,7.5,
4388493,"Keaton Wallace",3000,PG,ATL,CHI,156823,1063166,,13,4.24,1.81,1.88,0.69,0.49,0.48,0.13,6.12,6.05,7.93,0.61,3.69,1.67,0.72,1.99,0.9,0.73,3.66,1.41,10.57,10.57,10.64,3.55,0.04%,135,130,TUE,245561,10,4388493,6.06,15.79,0,0,0.41,6.23,8.56,10.64,12.72,15.83,17.39,24.13,
6412725,"Zaccharie Risacher",4000,SF,ATL,CHI,156823,1432544,,26.5,11.42,3.48,1.39,1.59,0.81,1.35,0.68,12.81,14.9,16.29,2.03,4.87,5.8,2.62,4.7,2,1.42,10.5,4.21,22.96,22.96,22.31,5.58,15.35%,135,130,TUE,368366,13,6412725,15.34,30.12,8.59,8.59,20.11,15.31,19.46,22.31,25.42,30.35,32.17,41.51,
8985462,"Asa Newell",3100,PF/C,ATL,CHI,156823,1524332,,16.5,6.29,3.94,0.88,0.71,0.61,0.47,0.3,7.17,10.23,11.11,0.77,4.82,3.37,1.53,2.06,1.39,1.09,5.43,2.24,14.04,14.04,14.13,4.56,0.72%,135,130,TUE,457543,15,8985462,8.07,21.18,0,0,6.61,8.18,11.53,14.13,17.1,21.57,23.43,32.35,
409154,"Michael Porter Jr.",8700,SF,BKN,PHI,156818,1061724,,33.5,23.79,7.61,2.85,3.77,2.85,0.63,0.34,26.64,31.4,34.25,0.97,10.46,9.87,4.88,9.58,3.38,2.72,19.45,8.65,37.26,37.26,40.29,4.63,1.20%,126,128,TUE,75295,17,409154,30.85,50.69,2.85,2.85,9.15,30.72,36.01,40.29,44.32,50.61,53.38,65.97,
1115132,"Nic Claxton",6600,C,BKN,PHI,156818,1061682,,30,13.31,8.15,4.57,0.04,1.71,0.47,1.4,17.88,21.46,26.03,1.87,12.72,9.43,5.47,0.24,3.75,2.24,9.67,5.51,33.85,33.85,33.64,5.1,6.79%,126,128,TUE,71024,19,1115132,26.31,42.28,7.48,7.48,12.06,26.33,30.23,33.64,36.81,42.42,44.37,53.63,
1115590,"Terance Mann",4000,SG,BKN,PHI,156818,879504,,25,8.35,3.41,3.63,1.04,0.87,0.79,0.07,11.98,11.76,15.39,0.86,7.04,4.23,2.04,2.88,1.46,1.17,7.11,3.08,19.6,19.6,19.87,4.97,2.81%,126,128,TUE,74628,20,1115590,13.84,27.04,3.15,3.15,9.55,13.76,17.32,19.87,22.67,27.26,29.04,37.96,
3005094,"Day'Ron Sharpe",3700,C,BKN,PHI,156818,1243725,,18,6.68,6.15,2.02,0.15,1.63,0.85,0.8,8.7,12.83,14.85,1.65,8.17,4.32,2.45,0.59,2.06,1.35,4.91,2.6,20.41,20.41,19.98,5.4,7.46%,126,128,TUE,148967,21,3005094,14.21,26.28,4.9,4.9,12.24,13.99,17.23,19.98,22.23,26.47,27.97,35.71,
3005396,"Ziaire Williams",3200,SG/SF,BKN,PHI,156818,1231313,,18,6.19,2.11,0.7,1.03,0.94,0.59,0.34,6.89,8.3,9,0.93,2.81,2.34,0.96,3.23,1.44,1.19,5.57,1.99,11.62,11.62,11.78,3.68,0.04%,126,128,TUE,149033,23,3005396,6.8,17.22,0,0,0.73,6.66,9.48,11.78,14.08,17.41,18.69,25.61,
3587834,"Tyrese Martin",3500,PG/SG,BKN,PHI,156818,1134107,,14,5.04,2.11,1.66,0.99,0.71,0.53,0.03,6.7,7.15,8.81,0.56,3.77,1.99,0.8,2.95,0.63,0.48,4.94,1.79,11.03,11.03,11.43,3.27,0.40%,126,128,TUE,89873,25,3587834,6.42,17.57,0,0,0.45,6.23,9.09,11.43,13.77,17.66,19.22,25.98,
4878197,"Noah Clowney",5400,PF,BKN,PHI,156818,1401380,,31,13.48,4.58,2.34,2.43,2.03,0.58,1.01,15.82,18.06,20.4,1.59,6.92,3.88,1.59,7.07,3.69,2.99,10.95,4.02,25.23,25.23,26.11,4.84,2.80%,126,128,TUE,244975,28,4878197,18.75,34.97,6.55,6.55,12.35,18.58,22.85,26.11,29.62,34.9,37.16,46.7,
4878198,"Jalen Wilson",3000,SF/PF,BKN,PHI,156818,1174884,,4,1.31,0.26,0.15,0.22,0.09,0.07,0,1.46,1.57,1.72,0.07,0.41,0.5,0.19,0.64,0.34,0.27,1.14,0.41,1.97,1.97,2.07,0.69,0.04%,126,128,TUE,90541,29,4878198,0.57,3.93,0,0,0,0,1.24,2.07,2.9,4.76,5.59,9.32,
8985498,"Egor Demin",4400,PG,BKN,PHI,156818,1523978,,26.5,9.64,3.38,4.1,1.62,1.84,1.24,0.25,13.74,13.02,17.12,1.49,7.48,3.81,1.63,4.66,1.9,1.5,8.47,3.25,22.48,22.48,22.89,5.2,6.82%,126,128,TUE,455367,33,8985498,15.77,30.62,5.79,5.79,15.27,15.77,19.84,22.89,25.94,30.77,32.81,41.46,
