PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
18415,"Arizona Cardinals",2600,DST,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0,0,0,0,4.77,1.83,31.38,2.71,1.18%,MAIN,355,8463,14,18415,4.77,4.77,0,0,0,0,0,0,0,0.6,10.51,4.08,
35493,"Jacoby Brissett",5300,QB,ARI,ATL,147554,,36.15,23.27,251.27,1.64,0.5,4.65,14.76,0.16,0,0,0,0,19.13,3.61,58.46,6.97,10.90%,MAIN,607047,26395,15,35493,19.09,19.09,266.03,1.8,266.03,1.8,14.76,0.16,0,12.22,27.89,8.24,
2861839,"Michael Carter",5400,RB,ARI,ATL,147554,,0,0,0,0,0,13.07,50.65,0.44,4.04,2.95,22.54,0.12,13.69,2.54,41.56,4.73,11.99%,MAIN,976329,162975,16,2861839,13.64,12.16,73.19,0.56,50.65,0.44,73.19,0.56,0,7.47,22.89,7.62,
4715680,"Emari Demercado",4600,RB,ARI,ATL,147554,,0,0,0,0,0,5.52,22.37,0.19,1.92,1.36,11.94,0.06,6.27,1.36,12.82,0.3,0.13%,MAIN,1116817,92713,17,4715680,6.24,5.56,34.31,0.25,22.37,0.19,34.31,0.25,0,2.46,14.08,0.58,
8268732,"Corey Kiner",4000,RB,ARI,ATL,147554,,0,0,0,0,0,0.11,0.32,0,0.13,0.09,0.73,0,0.19,0.05,,0,0.00%,MAIN,1286050,169851,18,8268732,0.2,0.15,1.05,0,0.32,0,1.05,0,0,0,0.38,,
4687487,"Michael Wilson",6900,WR,ARI,ATL,147554,,0,0,0,0,0,0.01,0.05,0.01,8.11,5.1,58.7,0.37,13.57,1.97,29.12,1.85,3.61%,MAIN,1123529,42545,19,4687487,13.54,10.99,58.75,0.38,0.05,0.01,58.75,0.38,0,7.18,23.75,7.68,
4687678,"Jalen Brooks",3100,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.71,0.38,4.87,0.03,1.04,0.34,1.18,0.05,0.01%,MAIN,1223301,171671,20,4687678,1.04,0.85,4.87,0.03,0,0,4.87,0.03,0,0,2.08,0.02,
6227657,"Xavier Weaver",3000,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,2.46,1.37,14.72,0.11,3.49,1.16,7.98,0.42,0.24%,MAIN,1180538,128333,21,6227657,3.49,2.8,14.72,0.11,0,0,14.72,0.11,0,0,9.33,0.14,
6227661,"Marvin Harrison",5600,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,6.32,3.61,48.33,0.29,10.33,1.84,24.04,1.82,6.07%,MAIN,1287828,169993,22,6227661,10.32,8.51,48.33,0.29,0,0,48.33,0.29,0,4.71,18.41,4.78,
1001771,"Steven Sims",3000,WR,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.18,0.12,1.05,0.01,0.28,0.09,,0.05,0.01%,MAIN,877596,68246,23,1001771,0.28,0.22,1.05,0.01,0,0,1.05,0.01,0,0,0.56,,
1844275,"Josiah Deguara",2500,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.05,0.04,0.34,0,0.07,0.03,,0,0.00%,MAIN,866149,45301,24,1844275,0.07,0.05,0.34,0,0,0,0.34,0,0,0,0.14,,
3492164,"Trey McBride",7600,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,10.26,7.31,73.82,0.56,18.71,2.46,45.58,10.39,11.29%,MAIN,1108161,41195,25,3492164,18.64,14.98,73.82,0.56,0,0,73.82,0.56,0,10.74,30.93,24.28,
4687953,"Elijah Higgins",2500,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,1.93,1.57,13.94,0.09,3.49,1.4,9.58,0.49,0.21%,MAIN,1161853,132184,26,4687953,3.48,2.69,13.94,0.09,0,0,13.94,0.09,0,0.03,8.98,0.38,
37028,"Pharaoh Brown",2500,TE,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0.05,0.03,0.33,0,0.06,0.02,,0,0.00%,MAIN,689689,33627,27,37028,0.07,0.05,0.33,0,0,0,0.33,0,0,0,0.12,,
4688002,"Chad Ryland",,K,ARI,ATL,147554,,0,0,0,0,0,0,0,0,0,0,0,0,8.25,21,,0,0.00%,MAIN,n/a,48407,28,4688002,8.25,8.25,0,0,0,0,0,0,7.33,3.48,14.32,,
18416,"Atlanta Falcons",2700,DST,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0,0,0,0,7.13,2.64,41.62,3.79,3.57%,MAIN,n/a,8464,29,18416,7.13,7.13,0,0,0,0,0,0,0,2.11,14.25,6.94,
328097,"Lamar Jackson",6600,QB,BAL,NEP,147552,,26.81,17.58,205.32,1.56,0.52,5.61,26.3,0.28,0,0,0,0,18.4,2.79,,0,0.00%,SNF,n/a,62084,30,328097,18.35,18.35,231.62,1.84,231.62,1.84,26.3,0.28,0,11.72,27.12,,
35530,"Derrick Henry",7100,RB,BAL,NEP,147552,,0,0,0,0,0,18.23,83.47,0.86,1.39,1.07,7.9,0.05,16.98,2.39,,0,0.00%,SNF,n/a,26360,31,35530,16.9,16.36,91.37,0.91,83.47,0.86,91.37,0.91,0,8.56,27,,
4744211,"Keaton Mitchell",4100,RB,BAL,NEP,147552,,0,0,0,0,0,4.66,22.84,0.12,1.39,0.99,9.47,0.05,5.23,1.28,,0,0.00%,SNF,n/a,140482,32,4744211,5.21,4.71,32.31,0.17,22.84,0.12,32.31,0.17,0,1.82,12.42,,
6227728,"Rasheen Ali",4100,RB,BAL,NEP,147552,,0,0,0,0,0,0.26,1.08,0,2.92,1.9,16.77,0.1,4.29,1.05,,0,0.00%,SNF,n/a,148325,33,6227728,4.28,3.33,17.85,0.1,1.08,0,17.85,0.1,0,0.43,10.64,,
523069,"Patrick Ricard",,RB,BAL,NEP,147552,,0,0,0,0,0,0.09,0.19,0,0.02,0.01,0.12,0,0.04,21,,0,0.00%,SNF,n/a,33625,34,523069,0.04,0.03,0.31,0,0.19,0,0.31,0,0,0,0.08,,
16563,"DeAndre Hopkins",3000,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,1.79,1.09,13.97,0.16,3.44,1.15,,0,0.00%,SNF,n/a,3873,35,16563,3.44,2.89,13.97,0.16,0,0,13.97,0.16,0,0,9.46,,
2861521,"Rashod Bateman",3400,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,2.73,1.68,21.98,0.15,4.78,1.41,,0,0.00%,SNF,n/a,44328,36,2861521,4.77,3.93,21.98,0.15,0,0,21.98,0.15,0,0.54,11.97,,
4687538,"Zay Flowers",6000,WR,BAL,NEP,147552,,0,0,0,0,0,0.69,3.68,0.01,7.26,4.82,61.65,0.42,14.26,2.38,,0,0.00%,SNF,n/a,136555,37,4687538,14.23,11.82,65.33,0.43,3.68,0.01,65.33,0.43,0,7.24,24.1,,
6227729,"Devontez Walker",3000,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.2,0.13,1.59,0.01,0.35,0.12,,0,0.00%,SNF,n/a,140381,38,6227729,0.35,0.28,1.59,0.01,0,0,1.59,0.01,0,0,0.7,,
8228348,"LaJohntay Wester",3000,WR,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.05,0.03,0.37,0,0.07,0.02,,0,0.00%,SNF,n/a,136011,39,8228348,0.07,0.05,0.37,0,0,0,0.37,0,0,0,0.14,,
328096,"Mark Andrews",4000,TE,BAL,NEP,147552,,0,0,0,0,0,1.25,1.43,0.01,4.8,3.23,36.75,0.33,9.09,2.27,,0,0.00%,SNF,n/a,40601,40,328096,9.05,7.43,38.18,0.34,1.43,0.01,38.18,0.34,0,3.25,18.65,,
3491347,"Charlie Kolar",2500,TE,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0.63,0.45,5.63,0.04,1.25,0.5,,0,0.00%,SNF,n/a,63283,41,3491347,1.25,1.02,5.63,0.04,0,0,5.63,0.04,0,0,2.5,,
3491355,"Isaiah Likely",3500,TE,BAL,NEP,147552,,0,0,0,0,0,0,0,0,3.64,2.47,27.81,0.25,6.74,1.93,,0,0.00%,SNF,n/a,126944,42,3491355,6.72,5.48,27.81,0.25,0,0,27.81,0.25,0,2.33,16.13,,
8228349,"Tyler Loop",,K,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0,0,0,0,8.66,21,,0,0.00%,SNF,n/a,147914,43,8228349,8.66,8.66,0,0,0,0,0,0,7.69,3.8,14.75,,
18432,"New England Patriots",2600,DST,NEP,BAL,147552,,0,0,0,0,0,0,0,0,0,0,0,0,5.35,2.06,,0,0.00%,SNF,348,8481,44,18432,5.35,5.35,0,0,0,0,0,0,0,0.21,11.85,,
328331,"Josh Allen",7200,QB,BUF,CLE,147547,,28.38,18.64,207.69,1.81,0.66,7.67,35.78,0.54,0,0,0,0,21.96,3.05,60.16,6.36,6.49%,MAIN,868199,58465,45,328331,21.89,21.89,243.47,2.35,243.47,2.35,35.78,0.54,0,13.88,31.69,11.82,
982111,"Ty Johnson",4200,RB,BUF,CLE,147547,,0,0,0,0,0,2.93,12.82,0.08,2.72,1.84,19.01,0.13,6.27,1.49,14.26,0.07,0.09%,MAIN,877784,68741,46,982111,6.25,5.33,31.83,0.21,12.82,0.08,31.83,0.21,0,1.98,14.06,1.12,
3491576,"James Cook",7700,RB,BUF,CLE,147547,,0,0,0,0,0,18.32,87.54,0.62,3.16,2.26,20.09,0.15,18.71,2.43,44.7,6.9,13.81%,MAIN,1131012,58170,47,3491576,18.61,17.48,107.63,0.77,87.54,0.62,107.63,0.77,0,10.46,29.82,13.9,
6227753,"Ray Davis",4000,RB,BUF,CLE,147547,,0,0,0,0,0,0.44,1.62,0,0.44,0.32,3.07,0.02,0.91,0.23,0.34,0.09,0.03%,MAIN,1165229,93411,48,6227753,0.9,0.74,4.69,0.02,1.62,0,4.69,0.02,0,0,1.82,0,
2862340,"Josh Palmer",3400,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,2.81,1.86,21.16,0.23,5.35,1.57,12.22,0.23,2.18%,MAIN,1059612,66181,49,2862340,5.34,4.41,21.16,0.23,0,0,21.16,0.23,0,0.94,14.28,0.46,
3491575,"Khalil Shakir",5100,WR,BUF,CLE,147547,,0,0,0,0,0,0.14,0.78,0,5.57,3.9,42.21,0.45,11.06,2.17,33.16,4.19,4.99%,MAIN,1130603,55222,50,3491575,11.04,9.09,42.99,0.45,0.78,0,42.99,0.45,0,4.78,20.48,7.9,
4744237,"Tyrell Shavers",3000,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,1.68,1.04,11.86,0.14,3.06,1.02,9.04,0.23,0.13%,MAIN,973949,63556,51,4744237,3.06,2.54,11.86,0.14,0,0,11.86,0.14,0,0,8.42,0.32,
982694,"Mecole Hardman",3000,WR,BUF,CLE,147547,O,0,0,0,0,0,0.27,1.51,0,0.45,0.3,3.57,0.04,1.05,0.35,,0,0.00%,MAIN,922026,58212,52,982694,1.04,0.89,5.08,0.04,1.51,0,5.08,0.04,0,0,2.1,,
18281,"Brandin Cooks",3000,WR,BUF,CLE,147547,,0,0,0,0,0,0,0,0,2.18,1.34,15.45,0.18,3.96,1.32,8.46,0.73,0.42%,MAIN,607864,2255,53,18281,3.96,3.29,15.45,0.18,0,0,15.45,0.18,0,0,10.89,0.2,
982202,"Dawson Knox",3300,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,3.16,2.03,22.68,0.16,5.25,1.59,14.28,0.65,0.52%,MAIN,884083,61345,54,982202,5.23,4.21,22.68,0.16,0,0,22.68,0.16,0,0.91,12.48,1.98,
4687560,"Dalton Kincaid",4300,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,5.14,3.51,36.87,0.26,8.75,2.03,21.78,2.46,1.87%,MAIN,1135513,170729,55,4687560,8.72,6.96,36.87,0.26,0,0,36.87,0.26,0,3.61,17.32,4.98,
8228372,"Jackson Hawes",2500,TE,BUF,CLE,147547,,0,0,0,0,0,0,0,0,1.07,0.71,7.75,0.05,1.78,0.71,5.22,0.07,0.03%,MAIN,1182649,146678,56,8228372,1.78,1.42,7.75,0.05,0,0,7.75,0.05,0,0,3.56,0.12,
328489,"Michael Badgley",,K,BUF,CLE,147547,,0,0,0,0,0,0,0,0,0,0,0,0,8.49,21,,0,0.00%,MAIN,n/a,40281,57,328489,8.49,8.49,0,0,0,0,0,0,7.55,3.8,14.46,,
18421,"Cleveland Browns",2200,DST,CLE,BUF,147547,,0,0,0,0,0,0,0,0,0,0,0,0,4.78,2.17,35.32,3.49,3.01%,MAIN,329,8470,58,18421,4.78,4.78,0,0,0,0,0,0,0,-0.21,10.93,4.4,
4687580,"Bryce Young",5100,QB,CAR,TBB,147546,,32.55,19.93,204.77,1.43,0.67,4.02,14.63,0.09,0,0,0,0,15.38,3.02,42.16,4.51,2.74%,MAIN,1213257,116811,59,4687580,15.33,15.33,219.4,1.52,219.4,1.52,14.63,0.09,0,9.46,23.33,2.48,
1844583,"Rico Dowdle",6300,RB,CAR,TBB,147546,,0,0,0,0,0,13.96,63.25,0.42,3.54,2.59,17.91,0.09,14.12,2.24,40.36,3.16,4.44%,MAIN,933480,53384,60,1844583,14.06,12.76,81.16,0.51,63.25,0.42,81.16,0.51,0,7.88,23.04,7.74,
2862163,"Chuba Hubbard",4800,RB,CAR,TBB,147546,,0,0,0,0,0,7.59,31.47,0.23,3.26,2.29,15.46,0.09,8.88,1.85,19.32,0.98,1.14%,MAIN,1062047,46456,61,2862163,8.86,7.71,46.93,0.32,31.47,0.23,46.93,0.32,0,4.18,17.01,1.78,
8228396,"Trevor Etienne",4000,RB,CAR,TBB,147546,,0,0,0,0,0,0.38,1.78,0.01,0.26,0.17,1.23,0.01,0.59,0.15,0.08,0.02,0.01%,MAIN,1394803,238273,62,8228396,0.59,0.5,3.01,0.02,1.78,0.01,3.01,0.02,0,0,1.18,0,
4716517,"Brycen Tremayne",3000,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0.7,0.46,4.56,0.03,1.09,0.36,1.48,0.05,0.01%,MAIN,1123525,132163,63,4716517,1.09,0.86,4.56,0.03,0,0,4.56,0.03,0,0,2.18,0,
6227778,"Jalen Coker",4400,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,5.31,3.43,38.19,0.24,8.78,2,28.14,2.55,5.38%,MAIN,1218753,134299,64,6227778,8.76,7.04,38.19,0.24,0,0,38.19,0.24,0,3.56,17.08,5.76,
6227782,"Xavier Legette",3600,WR,CAR,TBB,147546,,0,0,0,0,0,0.09,0.31,0,4.59,2.6,26.12,0.21,6.5,1.81,20.04,0.89,1.42%,MAIN,1180321,138501,65,6227782,6.48,5.18,26.43,0.21,0.31,0,26.43,0.21,0,2.25,14.04,1.7,
8216948,"Tetairoa McMillan",5800,WR,CAR,TBB,147546,,0,0,0,0,0,0,0,0,7.77,4.74,59.1,0.46,13.78,2.38,40.42,5.1,9.49%,MAIN,1380576,239536,66,8216948,13.75,11.38,59.1,0.46,0,0,59.1,0.46,0,6.5,24.38,12.5,
8228394,"Jimmy Horn",3000,WR,CAR,TBB,147546,,0,0,0,0,0,0.71,4.14,0.02,0.82,0.51,5.11,0.04,1.79,0.6,2.74,0.07,0.02%,MAIN,1322393,168229,67,8228394,1.78,1.52,9.25,0.06,4.14,0.02,9.25,0.06,0,0,4.92,0.02,
2862165,"Tommy Tremble",2500,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,2.2,1.39,12.2,0.09,3.14,1.26,7.96,0.51,0.20%,MAIN,1130555,138593,68,2862165,3.13,2.43,12.2,0.09,0,0,12.2,0.09,0,0,8.64,0.28,
6227780,"Ja'Tavion Sanders",2500,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,3.13,2.27,18.5,0.13,4.88,1.95,14.52,0.87,0.89%,MAIN,1326628,170968,69,6227780,4.86,3.72,18.5,0.13,0,0,18.5,0.13,0,1.1,11.48,0.88,
8228395,"Mitchell Evans",2500,TE,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0.98,0.67,6.11,0.04,1.51,0.6,2.62,0.14,0.05%,MAIN,1289471,169321,70,8228395,1.51,1.17,6.11,0.04,0,0,6.11,0.04,0,0,3.02,0.08,
8250519,"Ryan Fitzgerald",,K,CAR,TBB,147546,,0,0,0,0,0,0,0,0,0,0,0,0,7.52,21,,0,0.00%,MAIN,n/a,171446,71,8250519,7.52,7.52,0,0,0,0,0,0,6.74,3.05,13.66,,
18443,"Tampa Bay Buccaneers",3000,DST,TBB,CAR,147546,,0,0,0,0,0,0,0,0,0,0,0,0,6.36,2.12,36.18,5.29,2.39%,MAIN,362,8492,72,18443,6.36,6.36,0,0,0,0,0,0,0,2.07,12.21,5.86,
6227816,"Caleb Williams",5500,QB,CHI,GBP,147545,,29.97,18.14,198,1.5,0.34,4.11,13.76,0.23,0,0,0,0,16.41,2.98,,0,0.00%,SAT,n/a,171060,73,6227816,16.36,16.36,211.76,1.73,211.76,1.73,13.76,0.23,0,9.93,24.68,,
982875,"Travis Homer",4000,RB,CHI,GBP,147545,,0,0,0,0,0,0.21,0.95,0.01,0.03,0.02,0.21,0,0.2,0.05,,0,0.00%,SAT,n/a,52386,74,982875,0.19,0.18,1.16,0.01,0.95,0.01,1.16,0.01,0,0,0.4,,
1844244,"D'Andre Swift",5900,RB,CHI,GBP,147545,,0,0,0,0,0,13.09,55.96,0.44,2.63,1.92,14.32,0.09,12.29,2.08,,0,0.00%,SAT,n/a,58120,75,1844244,12.22,11.26,70.28,0.53,55.96,0.44,70.28,0.53,0,6.26,21.67,,
8228422,"Kyle Monangai",4900,RB,CHI,GBP,147545,,0,0,0,0,0,10.94,46.11,0.37,2.46,1.49,12.23,0.08,10.01,2.04,,0,0.00%,SAT,n/a,136192,76,8228422,9.94,9.19,58.34,0.45,46.11,0.37,58.34,0.45,0,4.86,18.86,,
328733,"D.J. Moore",5300,WR,CHI,GBP,147545,,0,0,0,0,0,0.63,3.14,0.03,6.58,3.73,45.22,0.44,11.58,2.18,,0,0.00%,SAT,n/a,75269,77,328733,11.57,9.7,48.36,0.47,3.14,0.03,48.36,0.47,0,5.07,21.79,,
982543,"Olamide Zaccheaus",3500,WR,CHI,GBP,147545,,0,0,0,0,0,0.31,1.54,0.01,4.73,2.86,30.21,0.3,7.94,2.27,,0,0.00%,SAT,n/a,53868,78,982543,7.91,6.48,31.75,0.31,1.54,0.01,31.75,0.31,0,2.89,17.16,,
1844099,"Devin Duvernay",3000,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,2.11,1.39,13.29,0.14,3.55,1.18,,0,0.00%,SAT,n/a,51057,79,1844099,3.55,2.85,13.29,0.14,0,0,13.29,0.14,0,0,9.76,,
8268095,"Jahdae Walker",3000,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.49,0.28,3.35,0.03,0.79,0.26,,0,0.00%,SAT,n/a,282939,80,8268095,0.79,0.65,3.35,0.03,0,0,3.35,0.03,0,0,1.58,,
3757853,"Maurice Alexander",3000,WR,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.06,0.04,0.37,0,0.08,0.03,,0,0.00%,SAT,n/a,183781,81,3757853,0.08,0.06,0.37,0,0,0,0.37,0,0,0,0.16,,
328366,"Durham Smythe",2500,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0.33,0.23,2.12,0.01,0.5,0.2,,0,0.00%,SAT,n/a,75120,82,328366,0.5,0.38,2.12,0.01,0,0,2.12,0.01,0,0,1,,
1844217,"Cole Kmet",2900,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,4.18,2.78,27.84,0.15,6.45,2.22,,0,0.00%,SAT,n/a,53643,83,1844217,6.43,5.04,27.84,0.15,0,0,27.84,0.15,0,2.32,13.89,,
8216973,"Colston Loveland",3900,TE,CHI,GBP,147545,,0,0,0,0,0,0,0,0,6.35,4.52,47.78,0.24,10.82,2.77,,0,0.00%,SAT,n/a,238444,84,8216973,10.77,8.51,47.78,0.24,0,0,47.78,0.24,0,4.91,19.42,,
18324,"Cairo Santos",,K,CHI,GBP,147545,,0,0,0,0,0,0,0,0,0,0,0,0,8.86,21,,0,0.00%,SAT,n/a,6543,85,18324,8.86,8.86,0,0,0,0,0,0,7.71,3.82,15.12,,
18425,"Green Bay Packers",2800,DST,GBP,CHI,147545,,0,0,0,0,0,0,0,0,0,0,0,0,5.47,1.95,,0,0.00%,SAT,n/a,8474,86,18425,5.47,5.47,0,0,0,0,0,0,0,0.4,12.88,,
1844126,"Joe Burrow",6500,QB,CIN,MIA,147557,,36.1,24.59,255.42,1.97,0.62,2.04,5.53,0.1,0,0,0,0,19.28,2.97,48.54,4.87,5.36%,MAIN,878785,64500,87,1844126,19.26,19.26,260.95,2.07,260.95,2.07,5.53,0.1,0,12.13,28.3,6.64,
36977,"Samaje Perine",4400,RB,CIN,MIA,147557,,0,0,0,0,0,7.29,31.25,0.29,1.51,1.2,9.88,0.07,7.45,1.69,17,0.12,1.24%,MAIN,820734,33673,88,36977,7.42,6.82,41.13,0.36,31.25,0.29,41.13,0.36,0,3.14,16.96,1.86,
4687629,"Chase Brown",6900,RB,CIN,MIA,147557,,0,0,0,0,0,11.61,52.57,0.46,5.06,3.89,24.58,0.22,15.96,2.31,45.66,6.08,9.80%,MAIN,1123379,56372,89,4687629,15.9,13.95,77.15,0.68,52.57,0.46,77.15,0.68,0,9.16,25.71,11.82,
8228448,"Tahj Brooks",4000,RB,CIN,MIA,147557,,0,0,0,0,0,0.71,3.02,0.03,0.04,0.03,0.2,0,0.53,0.13,0.1,0,0.00%,MAIN,1228730,139774,90,8228448,0.53,0.51,3.22,0.03,3.02,0.03,3.22,0.03,0,0,1.06,0,
1844128,"Tee Higgins",6600,WR,CIN,MIA,147557,,0,0,0,0,0,0,0,0,7.54,4.89,60.61,0.38,13.54,2.05,33.54,4.21,4.61%,MAIN,978579,50520,91,1844128,13.53,11.08,60.61,0.38,0,0,60.61,0.38,0,7.15,23.57,8.68,
2861551,"Ja'Marr Chase",8600,WR,CIN,MIA,147557,,0,0,0,0,0,0.31,1.08,0.01,11.42,7.7,91.51,0.57,21.6,2.51,55,20.05,19.85%,MAIN,1109979,64586,92,2861551,21.56,17.71,92.59,0.58,1.08,0.01,92.59,0.58,0,12.44,33.11,23.72,
4687628,"Andrei Iosivas",3900,WR,CIN,MIA,147557,,0,0,0,0,0,0.01,0.05,0,3.27,1.98,22.98,0.16,5.24,1.34,11.02,0.35,0.40%,MAIN,1124851,146589,93,4687628,5.22,4.23,23.03,0.16,0.05,0,23.03,0.16,0,1.52,12.78,0.68,
4688248,"Mitchell Tinsley",3600,WR,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0.45,0.21,2.65,0.02,0.59,0.16,0.26,0.07,0.02%,MAIN,1215305,142727,94,4688248,0.6,0.49,2.65,0.02,0,0,2.65,0.02,0,0,1.18,0,
328364,"Mike Gesicki",3600,TE,CIN,MIA,147557,,0,0,0,0,0,0,0,0,4.3,3.05,27.6,0.34,7.83,2.18,27.5,2.48,4.03%,MAIN,836152,75263,95,328364,7.8,6.27,27.6,0.34,0,0,27.6,0.34,0,2.8,17.3,7.46,
