PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6600,PG/SG,ATL,GSW,157814,522878,-,27.5,14.88,3.28,3.1,2.15,1.69,0.6,0.27,17.98,18.16,21.26,0.87,6.38,7.36,3.4,5.35,2.1,1.64,12.71,5.55,24.39,24.39,25.61,3.88,0.53%,135,150,SUN,12451,1,17121,18.2,33.72,0.79,0.79,1.25,18.15,22.38,25.61,28.84,33.82,36.05,44.76,
18899,"Kristaps Porzingis",6000,C,ATL,GSW,157814,877869,Q,21,13.89,4.53,2.25,1.52,1.2,0.8,0.93,16.14,18.42,20.67,1.73,6.78,5.92,2.79,4.01,4.5,3.74,9.93,4.31,26.69,26.69,26.58,4.43,3.52%,135,150,SUN,12577,2,18899,19.72,34.12,4.79,4.79,4.89,19.51,23.33,26.58,29.51,34.14,36.33,45.36,
37814,"Luke Kennard",3700,PG/SG,ATL,GSW,157814,887661,-,14,3.79,1.14,1.38,0.81,0.46,0.59,0.08,5.17,4.93,6.31,0.67,2.52,0.97,0.5,1.81,0.41,0.37,2.78,1.31,8.78,8.78,8.8,2.38,0.04%,135,150,SUN,38279,3,37814,4.54,14.02,0,0,0.01,4.4,6.99,8.8,10.87,14.24,15.53,22.78,
1115445,"Nickeil Alexander-Walker",7300,SG,ATL,GSW,157814,1067668,,33.5,18.09,3.71,3.43,2.35,2.38,1.42,0.48,21.52,21.8,25.23,1.9,7.14,9.64,4.15,6.16,3.28,2.75,15.8,6.5,31.01,31.01,31.67,4.34,1.45%,135,150,SUN,69666,4,1115445,23.42,45.92,2.51,2.51,9.37,23.38,27.9,31.67,35.19,40.97,43.23,53.03,
2439277,"Onyeka Okongwu",7300,C,ATL,GSW,157814,1185367,,30.5,14.78,7.79,3.23,1.23,1.75,1.62,0.66,18.01,22.57,25.8,2.28,11.02,8.06,4.23,3.43,3.45,2.63,11.49,5.46,34.06,34.06,34.09,4.67,6.35%,135,150,SUN,91845,5,2439277,26.15,42.56,8.71,8.71,6.52,26.05,30.44,34.09,37.5,42.61,44.56,54.79,
2439347,"Vit Krejci",4100,SF,ATL,GSW,157814,1257428,,18.5,6.44,2.03,1.32,1.58,0.72,1.05,0.23,7.76,8.47,9.79,1.28,3.35,1.33,0.62,3.59,0.6,0.45,4.92,2.2,13.98,13.98,13.95,3.4,0.35%,135,150,SUN,161284,6,2439347,8.22,20.57,0.83,0.83,0.74,8.12,11.41,13.95,16.49,20.54,22.32,30.94,
3005263,"Jalen Johnson",10800,PF,ATL,GSW,157814,1230356,,36.5,23.27,10.21,8.35,1.3,3.41,1.15,0.59,31.62,33.48,41.83,1.74,18.56,14.96,7.63,3.73,5.34,4.1,18.69,8.93,49.86,49.86,52.45,4.86,9.87%,135,150,SUN,165214,7,3005263,41.95,63.62,10.65,10.65,14.32,41.62,48.02,52.45,56.88,63.53,66.24,77.32,
3005340,"Corey Kispert",4000,SF/PF,ATL,GSW,157814,1077554,,18,6.8,2.08,1.36,1.26,0.7,0.66,0.14,8.16,8.88,10.24,0.8,3.44,2.26,1.09,3.31,1.1,0.84,5.57,2.35,13.04,13.04,13.32,3.33,0.45%,135,150,SUN,72585,8,3005340,8.22,19.63,0.61,0.61,0.39,8.2,11.01,13.32,15.88,19.72,21.52,28.95,
3587993,"Dyson Daniels",7000,PG/SG,ATL,GSW,157814,1357745,,34,11.53,6.2,6.22,0.49,2.51,1.76,0.68,17.75,17.73,23.95,2.44,12.42,8.88,4.46,1.84,1.86,1.13,10.72,4.95,33.11,33.11,32.72,4.67,7.53%,135,150,SUN,195261,10,3587993,24.96,41.43,9.17,9.17,6.8,24.85,29.03,32.72,36.16,41.33,43.79,53.63,
4878163,"Mouhamed Gueye",4200,PF/C,ATL,GSW,157814,1325101,,4,1.12,1.06,0.27,0.1,0.16,0.11,0.1,1.39,2.18,2.45,0.21,1.33,0.64,0.31,0.28,0.26,0.2,0.92,0.41,3.27,3.27,3.24,0.77,0.04%,135,150,SUN,180180,12,4878163,1.08,6.19,0,0,0,1.08,2.16,3.24,4.32,6.21,7.29,11.34,
8985462,"Asa Newell",3000,PF/C,ATL,GSW,157814,1524332,,2.5,0.81,0.53,0.16,0.09,0.11,0.07,0.04,0.97,1.34,1.5,0.11,0.69,0.43,0.2,0.26,0.18,0.14,0.69,0.29,1.91,1.91,1.92,0.64,0.24%,135,150,SUN,457543,16,8985462,0.43,3.8,0,0,0,0,1.28,1.92,3.2,5.12,6.08,9.6,
1115132,"Nic Claxton",5900,C,BKN,MEM,157807,1061682,,29,13.62,8.24,3.02,0.05,1.6,0.98,1.45,16.64,21.86,24.88,2.43,11.26,9.27,5.65,0.25,3.73,2.21,9.52,5.7,33.73,33.73,32.92,5.58,0.00%,126,142,SUN,71024,21,1115132,25.21,41.28,0,0,0,25,29.45,32.92,36.14,41.34,43.32,51.98,
1115590,"Terance Mann",3400,SG,BKN,MEM,157807,879504,,27,7.34,3.83,4.14,0.88,1.11,1.27,0.54,11.48,11.17,15.31,1.81,7.97,3.76,1.81,2.49,1.32,1.1,6.25,2.69,22.47,22.47,21.85,6.43,0.00%,126,142,SUN,74628,22,1115590,15.6,28.85,0,0,0,15.32,19.09,21.85,24.61,28.88,30.64,38.93,
