PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
408896,"Collin Sexton",7800,PG/SG,CHA,NOP,159035,1061642,-,18,11.6,1.64,2.95,1.09,1.76,0.93,0.02,14.55,13.24,16.19,0.95,4.59,5.78,2.83,2.68,3.1,2.67,8.46,3.92,19.08,19.08,19.64,2.52,0.00%,136,143,MON,75326,4,408896,13.35,26.66,0,0,0,13.09,16.62,19.64,22.41,26.69,28.45,36.26,
409262,"Miles Bridges",11700,PF,CHA,NOP,159035,957479,-,31.5,15.71,6.42,3.69,2.09,1.19,0.26,0.75,19.4,22.13,25.82,1.01,10.11,7.37,3.38,6.29,3.17,2.68,13.66,5.47,30.79,30.79,31.87,2.72,0.00%,136,143,MON,75304,5,409262,23.94,40.92,0,0,0,23.71,28.3,31.87,35.44,40.79,43.34,53.03,
1115110,"Grant Williams",5400,PF/C,CHA,NOP,159035,949273,-,18,5.68,3.67,1.26,0.97,0.85,0.58,0.39,6.94,9.35,10.61,0.97,4.93,1.9,0.81,2.97,1.48,1.14,4.87,1.78,14.03,14.03,14.16,2.62,0.00%,136,143,MON,69933,6,1115110,8.86,20.2,0,0,0,8.75,11.59,14.16,16.48,20.08,21.63,29.09,
2439295,"LaMelo Ball",13800,PG,CHA,NOP,159035,1257420,,30.5,20.58,5.24,8.56,3.42,3.06,1.29,0.36,29.14,25.82,34.38,1.65,13.8,8.51,3.4,9.72,4.09,3.53,18.23,6.82,41.6,41.6,43.92,3.18,0.00%,136,143,MON,161285,8,2439295,33.52,54.72,0,0,0,33.45,39.58,43.92,48.26,54.9,57.73,70.99,
2439366,"Josh Green",4800,SG/SF,CHA,NOP,159035,1193670,,13,3.54,1.84,0.88,0.68,0.53,0.39,0.2,4.42,5.38,6.26,0.59,2.72,1.3,0.57,1.72,0.5,0.36,3.02,1.25,8.31,8.31,8.42,1.75,0.00%,136,143,MON,92617,9,2439366,4.35,13.39,0,0,0,4.21,6.58,8.42,10.53,13.42,15,21.31,
3588157,"Moussa Diabate",10500,C,CHA,NOP,159035,1324359,,32,11.06,11.9,1.92,0.02,1.36,0.6,1.57,12.98,22.96,24.88,2.17,13.82,6.64,4.23,0.1,4.03,2.54,6.74,4.25,33.37,33.37,33.15,3.16,0.00%,136,143,MON,179227,11,3588157,25.55,41.89,0,0,0,25.31,29.61,33.15,36.44,41.75,43.78,51.88,
4878218,"Brandon Miller",13200,SF,CHA,NOP,159035,1401381,,31.5,21.74,5.3,3.23,3.48,2.9,1.27,0.52,24.97,27.04,30.27,1.79,8.53,9.01,4.05,9.49,3.72,3.21,18.5,7.53,35.42,35.42,37.14,2.81,0.00%,136,143,MON,244988,12,4878218,28.12,47.54,0,0,0,27.92,33.04,37.14,41.49,47.64,50.2,60.96,
8985519,"Kon Knueppel",12600,SG,CHA,NOP,159035,1519132,,33.5,18.72,6.11,3.9,3.29,2.4,0.86,0.22,22.62,24.83,28.73,1.08,10.01,6.29,3.07,7.7,3.04,2.72,13.99,6.36,32.74,32.74,34.93,2.77,0.00%,136,143,MON,458104,17,8985519,26.15,44.29,0,0,0,26.01,31.11,34.93,38.24,44.36,46.91,57.37,
8998193,"Ryan Kalkbrenner",7500,C,CHA,NOP,159035,1236052,,16,5.61,4.53,0.71,0,0.68,0.25,0.87,6.32,10.14,10.85,1.12,5.24,2.87,2.21,0,1.77,1.19,2.87,2.21,14.79,14.79,14.24,1.9,0.00%,136,143,MON,149525,19,8998193,9.51,19.56,0,0,0,9.41,12.21,14.24,16.53,19.58,21.11,27.21,
8998194,"Sion James",3900,SG/SF,CHA,NOP,159035,1232338,,16,4.35,2.69,1.41,0.76,0.6,0.19,0.11,5.76,7.04,8.45,0.3,4.1,1.47,0.48,2.19,1.29,1.12,3.66,1.24,9.99,9.99,10.51,2.69,0.00%,136,143,MON,148709,20,8998194,6.08,15.93,0,0,0,6.04,8.67,10.51,12.87,16.29,17.6,23.91,
