PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8700,SF,BKN,DAL,157864,1061724,-,33,26.46,6.61,2.93,4.18,2.28,1.39,0.26,29.39,33.07,36,1.65,9.54,10.96,5.36,10.57,3.93,3.2,21.53,9.54,41.46,41.46,43.55,5.01,23.67%,126,140,MON,75295,1,409154,33.25,54.46,22.66,22.66,17.41,33.23,39.27,43.55,48.08,54.63,57.14,69.48,
1115132,"Nic Claxton",5700,C,BKN,DAL,157864,1061682,-,28.5,12.64,7.53,3.38,0.05,1.3,0.87,1.32,16.02,20.17,23.55,2.19,10.91,8.68,5.21,0.27,3.56,2.1,8.95,5.26,32.02,32.02,31.13,5.46,22.63%,126,140,MON,71024,3,1115132,23.93,38.97,30.91,30.91,21.75,23.72,27.92,31.13,34.34,39.28,41.01,49.91,
1115590,"Terance Mann",3900,SG,BKN,DAL,157864,879504,-,26,7.72,3.37,3.83,0.92,1.01,1.05,0.48,11.55,11.09,14.92,1.53,7.2,3.95,1.9,2.61,1.4,1.14,6.56,2.82,21.09,21.09,20.7,5.31,14.52%,126,140,MON,74628,4,1115590,14.2,27.83,16.02,16.02,14.2,14.06,17.89,20.7,23.51,27.89,29.64,37.82,
3005094,"Day'Ron Sharpe",4800,C,BKN,DAL,157864,1243725,,21,7.94,6.55,3.14,0.18,1.53,1.1,0.48,11.08,14.49,17.63,1.58,9.69,5.08,2.92,0.74,2.38,1.58,5.82,3.1,23.72,23.72,23.39,4.87,11.71%,126,140,MON,148967,5,3005094,17.22,30.3,9.11,9.11,8.18,17.17,20.65,23.39,25.88,30.36,32.1,40.06,
3587834,"Tyrese Martin",3000,PG,BKN,DAL,157864,1134107,,20,8.43,2.98,2.16,1.68,1.21,0.56,0.01,10.59,11.41,13.57,0.57,5.14,3.19,1.31,4.83,1.02,0.77,8.02,2.99,15.75,15.75,16.77,5.59,11.98%,126,140,MON,89873,9,3587834,10.92,23.93,15.54,15.54,15.04,10.82,14.34,16.77,19.75,24.34,26.24,34.89,
4878197,"Noah Clowney",5200,PF,BKN,DAL,157864,1401380,,30,14.01,4.21,1.97,2.5,1.93,1.24,0.89,15.98,18.22,20.19,2.13,6.18,4.23,1.6,7.61,4.19,3.31,11.84,4.1,26.48,26.48,26.79,5.15,19.98%,126,140,MON,244975,12,4878197,19.18,35.28,26.98,26.98,16.91,19.1,23.32,26.79,30.01,35.47,37.7,47.38,
4878198,"Jalen Wilson",3000,SF/PF,BKN,DAL,157864,1174884,,15.5,6.36,1.1,0.29,1.04,0.4,0.71,0,6.65,7.46,7.75,0.71,1.39,2.37,0.96,3.01,1.62,1.31,5.38,2,9.85,9.85,9.91,3.3,1.53%,126,140,MON,90541,13,4878198,5.18,15.74,0.95,0.95,0.5,5.23,7.71,9.91,12.11,15.97,17.34,24.5,
8985497,"Drake Powell",3100,SG/SF,BKN,DAL,157864,1542179,,19,6.68,2.27,0.9,1.02,0.78,0.69,0.21,7.58,8.95,9.85,0.9,3.17,3.07,1.34,2.96,1.29,0.95,6.03,2.36,12.67,12.67,12.79,4.13,5.21%,126,140,MON,503267,16,8985497,7.76,19.08,4.29,4.29,2.38,7.57,10.44,12.79,15.14,19.05,20.62,27.93,
8985499,"Danny Wolf",4000,PF/C,BKN,DAL,157864,1415928,,25,11.12,5.64,2.71,1.26,1.3,0.76,0.36,13.83,16.76,19.47,1.12,8.35,5.95,2.7,3.65,2.48,1.95,9.6,3.96,24.01,24.01,24.47,6.12,22.14%,126,140,MON,247158,18,8985499,17.51,32.43,24.15,24.15,29.45,17.55,21.54,24.47,27.66,32.45,34.31,43.89,
8998170,"Nolan Traore",3300,PG,BKN,DAL,157864,1590550,,22,7.69,2.35,3.67,1,1.22,0.48,0.25,11.36,10.04,13.71,0.73,6.02,3.82,1.66,2.88,1.66,1.38,6.7,2.66,16.99,16.99,17.48,5.3,10.46%,126,140,MON,622357,20,8998170,11.43,24.14,11.02,11.02,11.83,11.29,14.79,17.48,20.17,24.2,26.09,34.15,
37858,"Derrick White",8400,PG/SG,BOS,IND,157862,796009,,36,26.51,5.28,6.09,4.64,2.81,1.22,1.54,32.6,31.79,37.88,2.76,11.37,10.43,4.46,12.74,4.2,3.66,23.17,9.1,47.45,47.45,48.87,5.82,45.26%,125,133,MON,38299,24,37858,38.24,60.55,65.66,65.66,38.95,38.15,44.13,48.87,53.36,60.59,63.58,76.3,
37880,"Chris Boucher",3000,PF/C,BOS,IND,157862,901190,,1.5,0.43,0.35,0.05,0.06,0.03,0.06,0.06,0.48,0.78,0.83,0.12,0.4,0.19,0.08,0.21,0.12,0.09,0.4,0.14,1.26,1.26,1.2,0.4,0.30%,125,133,MON,38328,25,37880,0.18,2.4,0,0,0,0.51,0.86,1.2,1.54,2.06,2.19,2.29,
409191,"Anfernee Simons",5000,PG/SG,BOS,IND,157862,1121307,,27,17.28,2.62,2.97,2.91,1.68,0.47,0.16,20.25,19.9,22.87,0.63,5.59,6.93,3.01,7.59,2.83,2.53,14.52,5.92,25.09,25.09,26.89,5.38,12.41%,125,133,MON,75325,26,409191,18.81,35.56,13.64,13.64,21.5,18.93,23.32,26.89,30.46,35.67,37.87,48.02,
2439093,"Payton Pritchard",6900,PG,BOS,IND,157862,945610,,35.5,24.9,5.28,6.92,4.31,1.87,0.81,0.16,31.82,30.18,37.1,0.97,12.2,10.52,4.88,11.4,2.56,2.19,21.92,9.19,42.66,42.66,45.32,6.57,46.81%,125,133,MON,73477,27,2439093,34.63,56.37,60.95,60.95,53.01,34.51,40.69,45.32,49.95,56.91,59.22,71.58,
2439402,"Xavier Tillman",3000,C,BOS,IND,157862,1078665,,1,0.13,0.19,0.04,0.01,0.04,0.03,0.01,0.17,0.32,0.36,0.04,0.23,0.09,0.04,0.05,0.02,0.01,0.14,0.05,0.5,0.5,0.49,0.16,0.37%,125,133,MON,71549,28,2439402,0.07,0.98,0,0,0,0.21,0.35,0.49,0.63,0.84,0.89,0.93,
3005208,"Luka Garza",4700,C,BOS,IND,157862,1061057,,23,10.73,6.3,1.33,1,0.88,0.54,0.67,12.06,17.03,18.36,1.21,7.63,4.64,2.74,2.53,2.96,2.26,7.17,3.74,23.04,23.04,23.15,4.93,8.75%,125,133,MON,72919,29,3005208,16.77,30.56,6.44,6.44,9.97,16.65,20.29,23.15,26.01,30.69,32.51,40.84,
3005606,"Neemias Queta",5200,C,BOS,IND,157862,1142902,,24.5,9.33,9.33,1.16,0,0.81,0.67,0.99,10.49,18.66,19.82,1.66,10.49,6.12,3.97,0,2.1,1.4,6.12,3.97,26.44,26.44,25.98,5,12.86%,125,133,MON,86307,30,3005606,19.66,33.57,14.47,14.47,11.03,19.61,23.04,25.98,28.68,33.58,35.29,43.14,
3022247,"Sam Hauser",3800,SF/PF,BOS,IND,157862,922378,Q,27,10.48,4.19,1.42,3.02,0.83,0.61,0.43,11.9,14.67,16.09,1.04,5.61,1.41,0.62,7.51,0.21,0.19,8.92,3.64,19.93,19.93,21.03,5.53,19.29%,125,133,MON,72761,31,3022247,13.83,29.06,27.45,27.45,19.78,13.77,18.03,21.03,24.03,29.29,31.55,40.31,
4878181,"Jordan Walsh",3500,PF,BOS,IND,157862,1401388,,22,5.77,5.51,0.97,0.94,0.74,0.68,0.34,6.74,11.28,12.25,1.02,6.48,2.24,1.09,2.5,1.03,0.77,4.74,2.03,16.16,16.16,16.26,4.65,9.73%,125,133,MON,245001,33,4878181,11.03,22.36,10.07,10.07,4.28,10.92,13.83,16.26,18.44,22.33,24.03,31.79,
