PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,IND,158499,522878,-,28,17.92,3.45,3.18,2.56,1.45,0.56,0.59,21.1,21.37,24.55,1.15,6.63,9.03,4.09,6.56,2.71,2.06,15.59,6.65,28.83,28.83,29.86,4.82,0.00%,135,133,MON,12451,1,17121,21.69,38.53,0,0,0,21.62,26.26,29.86,33.72,38.87,40.93,50.71,
37814,"Luke Kennard",4000,PG/SG,ATL,IND,158499,887661,-,21,7.88,2.03,2.48,1.68,0.61,0.79,0.06,10.36,9.91,12.39,0.85,4.51,1.99,1.05,3.73,0.83,0.75,5.72,2.73,15.98,15.98,16.37,4.09,0.00%,135,133,MON,38279,3,37814,10.12,23.18,0,0,0,10.07,13.6,16.37,18.89,23.17,24.68,32.49,
1115445,"Nickeil Alexander-Walker",7000,SG,ATL,IND,158499,1067668,-,33,17.9,4.13,3.26,2.3,1.85,1.11,0.45,21.16,22.03,25.29,1.56,7.39,9.36,4.08,5.97,3.33,2.82,15.33,6.38,30.58,30.58,31.31,4.47,0.00%,135,133,MON,69666,4,1115445,23.04,40.45,0,0,0,23.04,27.8,31.31,34.82,40.58,43.08,52.85,
2439277,"Onyeka Okongwu",7500,C,ATL,IND,158499,1185367,,34,18.41,8.24,3.33,1.54,1.88,1.75,0.61,21.74,26.65,29.98,2.36,11.57,10.01,5.21,4.26,4.38,3.36,14.27,6.75,38.49,38.49,38.68,5.16,0.00%,135,133,MON,91845,5,2439277,30.11,48.46,0,0,0,30.03,34.86,38.68,42.75,48.6,50.89,62.35,
2439347,"Vit Krejci",3700,SG/SF,ATL,IND,158499,1257428,,11.5,4.61,1.04,0.62,1.14,0.27,0.46,0.21,5.23,5.65,6.27,0.67,1.66,0.99,0.42,2.67,0.48,0.36,3.66,1.56,8.53,8.53,8.62,2.33,0.00%,135,133,MON,161284,6,2439347,4.11,14.13,0,0,0,4.18,6.53,8.62,10.71,14.37,15.67,22.46,
3005263,"Jalen Johnson",10300,PF,ATL,IND,158499,1230356,,36.5,24.67,9.98,6.98,1.38,3.23,0.89,0.38,31.65,34.65,41.63,1.27,16.96,16.13,8.01,4.03,5.94,4.53,20.16,9.39,47.7,47.7,50.32,4.89,0.00%,135,133,MON,165214,7,3005263,40.99,61.08,0,0,0,40.85,46.09,50.32,54.55,61.28,63.77,75.73,
3005340,"Corey Kispert",3800,SF/PF,ATL,IND,158499,1077554,,18,9.14,2.13,1.01,1.7,0.83,0.76,0.08,10.15,11.27,12.28,0.84,3.14,3.1,1.42,4.52,1.53,1.19,7.62,3.12,14.9,14.9,15.43,4.06,0.00%,135,133,MON,72585,8,3005340,9.52,22.47,0,0,0,9.58,12.77,15.43,18.36,22.61,24.48,33.52,
3587713,"Christian Koloko",3100,C,ATL,IND,158499,1193674,,11,2.93,2.78,0.54,0.03,0.27,0.31,0.64,3.47,5.71,6.25,0.95,3.32,2.56,1.28,0.13,0.5,0.27,2.69,1.31,9.66,9.66,9,2.9,0.00%,135,133,MON,92616,9,3587713,5.27,13.32,0,0,0,5.25,7.25,9,10.5,13.25,14.5,19.5,
3587993,"Dyson Daniels",6800,PG,ATL,IND,158499,1357745,,33.5,12.21,7.23,6.18,0.51,1.85,1.97,0.48,18.39,19.44,25.62,2.45,13.41,9.38,4.74,1.94,1.96,1.19,11.32,5.25,35.66,35.66,35.01,5.15,0.00%,135,133,MON,195261,11,3587993,27.14,44.41,0,0,0,27.03,31.66,35.01,38.61,44.28,46.34,57.92,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,IND,158499,1325101,,13.5,3.37,3.2,0.9,0.41,0.35,0.71,0.42,4.27,6.57,7.47,1.13,4.1,1.95,0.77,1.5,0.91,0.6,3.45,1.18,11.6,11.6,11.01,3.24,0.00%,135,133,MON,180180,13,4878163,6.7,16.12,0,0,0,6.66,8.96,11.01,13.06,16.13,17.41,23.56,
35181,"Jaylen Brown",9700,SF,BOS,POR,158502,883436,,35,30.46,7.4,4.27,2.62,3.75,1.04,0.36,34.73,37.86,42.13,1.4,11.67,17.2,8.09,7.47,8.46,6.41,24.67,10.71,46.2,46.2,48.63,5.01,19.17%,125,147,MON,28025,20,35181,38.76,59.72,18.36,18.36,17.31,38.65,44.28,48.63,52.81,59.64,62.71,74.48,
37858,"Derrick White",7700,PG/SG,BOS,POR,158502,796009,,35,17.4,5.45,5.68,3.06,2.22,1.41,1.63,23.08,22.85,28.53,3.04,11.13,7.02,2.86,8.56,2.86,2.51,15.58,5.92,39.36,39.36,39.36,5.11,23.43%,125,147,MON,38299,22,37858,30.02,49.98,27.44,27.44,17.99,29.71,35.04,39.36,43.42,49.77,52.31,62.98,
409191,"Anfernee Simons",5000,PG/SG,BOS,POR,158502,1121307,,25,13.79,2.74,2.38,2.36,1.23,0.56,0.28,16.17,16.53,18.91,0.84,5.12,5.52,2.37,6.21,2.2,1.98,11.73,4.73,21.94,21.94,23.03,4.61,10.49%,125,147,MON,75325,24,409191,15.72,31.26,9.59,9.59,8.89,15.53,19.92,23.03,26.14,31.31,33.38,43.21,
2439093,"Payton Pritchard",6700,PG,BOS,POR,158502,945610,,32,16.08,4.15,5.55,2.77,1.24,0.86,0.2,21.63,20.23,25.78,1.06,9.7,6.78,3.18,7.37,1.65,1.41,14.15,5.95,31.33,31.33,32.55,4.86,15.76%,125,147,MON,73477,25,2439093,24.06,42.26,14.34,14.34,11.44,24.03,28.93,32.55,36.42,42.62,44.95,55.03,
2439402,"Xavier Tillman",3000,C,BOS,POR,158502,1078665,,3,0.63,0.37,0.1,0.06,0.16,0.07,0.02,0.73,1,1.1,0.09,0.47,0.47,0.2,0.3,0.12,0.07,0.77,0.26,1.33,1.33,1.39,0.46,0.00%,125,147,MON,71549,26,2439402,0.63,2.34,0,0,0,0.97,0.97,0.97,0.97,0.97,0.97,0.97,
3005606,"Neemias Queta",5500,C,BOS,POR,158502,1142902,,26,10.87,8.17,1.05,0,0.93,1.04,1.39,11.92,19.04,20.09,2.43,9.22,6.91,4.52,0,2.68,1.84,6.91,4.52,28.61,28.61,27.24,4.95,10.60%,125,147,MON,86307,28,3005606,20.59,35.18,8.47,8.47,11.49,20.36,24.07,27.24,30.41,35.17,37.29,45.49,
3022247,"Sam Hauser",5200,SF/PF,BOS,POR,158502,922378,,28,12.09,4.59,1.79,3.47,0.73,0.72,0.31,13.88,16.68,18.47,1.03,6.38,1.53,0.72,8.44,0.27,0.25,9.97,4.19,22.64,22.64,23.95,4.61,6.95%,125,147,MON,72761,29,3022247,16.17,32.92,8.5,8.5,10.39,15.88,20.45,23.95,27.45,32.83,35.25,46.55,
3588057,"Josh Minott",3000,PF/C,BOS,POR,158502,1324299,,4.5,1.37,0.73,0.17,0.22,0.14,0.28,0.07,1.54,2.1,2.27,0.35,0.9,0.52,0.26,0.54,0.25,0.21,1.06,0.48,3.41,3.41,3.29,1.1,0.00%,125,147,MON,179736,30,3588057,1.3,5.96,0,0,0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,
4878181,"Jordan Walsh",3100,PF,BOS,POR,158502,1401388,,17.5,3.65,3.45,0.77,0.6,0.29,0.61,0.29,4.42,7.1,7.87,0.9,4.22,1.43,0.7,1.64,0.6,0.45,3.07,1.3,11.36,11.36,11.07,3.57,2.27%,125,147,MON,245001,31,4878181,6.44,16.68,1.69,1.69,0.58,6.4,9.07,11.07,13.34,16.81,18.14,24.54,
6412744,"Baylor Scheierman",3200,SG/SF,BOS,POR,158502,1177129,,11,2.3,1.65,0.76,0.58,0.41,0.69,0.01,3.06,3.95,4.71,0.7,2.41,0.54,0.21,1.54,0.17,0.13,2.08,0.79,7.11,7.11,6.99,2.18,0.15%,125,147,MON,90655,32,6412744,3.18,11.74,0,0,0,2.96,5.11,6.99,8.6,11.56,12.9,18.82,
8998149,"Hugo Gonzalez",3300,SG/SF,BOS,POR,158502,1590553,,15,3.27,2.82,0.57,0.48,0.39,0.93,0.18,3.84,6.09,6.66,1.11,3.39,1.56,0.82,1.22,0.4,0.21,2.78,1.3,10.45,10.45,9.92,3.01,0.48%,125,147,MON,622359,33,8998149,5.32,15.67,0,0,0.18,5.53,8.06,9.92,12.09,15.81,17.36,23.56,
8998151,"Amari Williams",3400,C,BOS,POR,158502,1232028,,8,3.22,2.26,0.44,0.01,0.43,0.19,0.32,3.66,5.48,5.92,0.51,2.7,2.26,1.27,0.03,0.96,0.63,2.29,1.28,7.69,7.69,7.52,2.21,0.04%,125,147,MON,148717,35,8998151,2.67,14.24,0,0,0.09,2.89,5.21,7.52,10.41,15.04,16.2,24.87,
408896,"Collin Sexton",4800,PG/SG,CHA,PHI,158498,1061642,,17.5,11.05,1.33,3.02,0.99,1.6,0.8,0.05,14.07,12.38,15.4,0.85,4.35,5.46,2.74,2.46,3.03,2.62,7.92,3.73,18.13,18.13,18.64,3.88,0.00%,136,128,MON,75326,43,408896,12.7,25.84,0,0,0,12.59,15.87,18.64,21.41,25.69,27.71,35.26,
409262,"Miles Bridges",6600,PF,CHA,PHI,158498,957479,,31,17.53,6.45,2.68,2.34,1.48,0.29,0.2,20.21,23.98,26.66,0.49,9.13,8.22,3.77,7.02,3.58,3.01,15.24,6.11,29.28,29.28,31.13,4.72,0.00%,136,128,MON,75304,44,409262,23.02,40.04,0,0,0,22.71,27.56,31.13,34.45,40.06,42.36,52.31,
1115110,"Grant Williams",3700,PF/C,CHA,PHI,158498,949273,,19,6.05,3.19,1.39,1.01,0.88,0.49,0.59,7.44,9.24,10.63,1.08,4.58,2.02,0.87,3.15,1.57,1.27,5.17,1.88,14.32,14.32,14.35,3.88,0.00%,136,128,MON,69933,45,1115110,8.99,20.46,0,0,0,8.97,11.79,14.35,16.66,20.24,22.04,29.98,
2439295,"LaMelo Ball",7800,PG,CHA,PHI,158498,1257420,,28.5,19.11,4.65,7.86,3.12,3.3,1.05,0.39,26.97,23.76,31.62,1.44,12.51,7.88,3.2,8.98,3.9,3.37,16.86,6.32,37.5,37.5,39.89,5.11,0.00%,136,128,MON,161285,47,2439295,30.4,50.49,0,0,0,30.24,35.82,39.89,44.21,50.56,53.36,65.3,
2439366,"Josh Green",3200,SG/SF,CHA,PHI,158498,1193670,,14,3.23,1.99,0.78,0.62,0.5,0.4,0.2,4.01,5.22,6,0.6,2.77,1.19,0.53,1.54,0.45,0.31,2.73,1.15,8.09,8.09,8.15,2.55,0.00%,136,128,MON,92617,48,2439366,4.01,13.15,0,0,0,3.94,6.05,8.15,9.73,13.15,14.46,20.77,
3588157,"Moussa Diabate",5300,C,CHA,PHI,158498,1324359,,27.5,8.98,8.9,1.71,0,1.18,0.56,1.44,10.69,17.88,19.59,2,10.61,5.43,3.36,0,3.57,2.26,5.43,3.36,27.05,27.05,26.3,4.96,0.00%,136,128,MON,179227,50,3588157,19.64,33.94,0,0,0,19.53,23.44,26.3,29.16,33.85,35.93,44.53,
4878218,"Brandon Miller",7300,SF,CHA,PHI,158498,1401381,,32.5,20.34,4.71,3.61,3.3,3.19,1.06,0.71,23.95,25.05,28.66,1.77,8.32,8.63,3.78,9.12,3.43,2.91,17.75,7.08,33.53,33.53,35.26,4.83,0.00%,136,128,MON,244988,51,4878218,26.2,45.04,0,0,0,26.32,31.17,35.26,39.09,45.22,48.04,58.77,
8985519,"Kon Knueppel",6300,SG,CHA,PHI,158498,1519132,,31,17.3,5.56,3.34,3.16,2.06,0.74,0.18,20.64,22.86,26.2,0.92,8.9,5.42,2.65,7.49,2.84,2.54,12.91,5.81,29.68,29.68,31.69,5.03,0.00%,136,128,MON,458104,56,8985519,23.2,40.94,0,0,0,23,27.86,31.69,35.27,40.89,43.45,53.67,
8998193,"Ryan Kalkbrenner",4700,C,CHA,PHI,158498,1236052,,19.5,6.73,5.25,0.89,0,0.87,0.39,1.1,7.62,11.98,12.87,1.49,6.14,3.45,2.64,0,2.1,1.45,3.45,2.64,17.97,17.97,17.18,3.66,0.00%,136,128,MON,149525,58,8998193,11.92,23.23,0,0,0,11.62,14.91,17.18,19.45,23.24,24.51,31.33,
8998194,"Sion James",3600,SG/SF,CHA,PHI,158498,1232338,,19,4.07,3.02,2.13,0.69,0.44,0.3,0.16,6.2,7.09,9.22,0.46,5.15,1.3,0.47,1.94,1.24,1.07,3.24,1.16,11.83,11.83,12.09,3.36,0.00%,136,128,MON,148709,59,8998194,7.56,17.58,0,0,0,7.56,9.82,12.09,14.1,17.63,18.89,25.19,
13296,"Nikola Vucevic",7200,C,CHI,LAL,158501,457598,,31.5,17.36,8.1,3.71,1.67,1.17,0.61,0.56,21.07,25.46,29.17,1.17,11.81,10.34,5.42,4.5,1.91,1.53,14.84,7.09,34.99,34.99,35.97,5,19.31%,130,152,MON,12334,61,13296,27.4,45.59,16.71,16.71,13.51,27.36,31.92,35.97,39.77,45.6,47.88,58.01,
408969,"Kevin Huerter",4200,SG/SF,CHI,LAL,158501,944785,,24,10,2.91,2.83,1.63,0.95,0.74,0.45,12.83,12.91,15.74,1.19,5.74,4.87,2.17,4.88,1.02,0.77,9.75,3.8,20.36,20.36,20.6,4.9,22.60%,130,152,MON,70259,63,408969,14,27.78,21.67,21.67,9.82,13.99,17.8,20.6,23.4,27.98,30.01,37.89,
409100,"Jevon Carter",3000,PG/SG,CHI,LAL,158501,843794,,1,0.55,0.04,0.04,0.13,0.06,0.02,0,0.59,0.59,0.63,0.02,0.08,0.17,0.06,0.36,0.03,0.03,0.53,0.19,0.66,0.66,0.74,0.25,0.04%,130,152,MON,69672,64,409100,0.12,1.48,0,0,0,0.32,0.53,0.74,0.95,1.27,1.35,1.41,
1115205,"Coby White",6700,SG,CHI,LAL,158501,1138387,,30,18.79,3.09,4.68,2.62,2.69,0.77,0.18,23.47,21.88,26.56,0.95,7.77,7.61,3.45,7.23,4.75,4.03,14.84,6.07,29.68,29.68,31.57,4.71,12.04%,130,152,MON,86731,65,1115205,23.39,40.5,11.8,11.8,8.16,23.3,27.81,31.57,34.83,40.59,42.59,53.12,
2439190,"Patrick Williams",3500,PF/C,CHI,LAL,158501,1174904,,17,6.73,2.62,1,1.2,0.44,0.47,0.15,7.73,9.35,10.35,0.62,3.62,2.97,1.18,3.18,1.07,0.77,6.15,2.38,12.79,12.79,13.13,3.75,1.69%,130,152,MON,91367,66,2439190,7.86,19.68,2.16,2.16,1.47,7.77,10.72,13.13,15.54,19.83,21.44,28.94,
2439210,"Isaac Okoro",3900,SF,CHI,LAL,158501,1193432,,26.5,8.84,2.63,1.39,1.33,0.51,0.77,0.45,10.23,11.47,12.86,1.22,4.02,3.69,1.75,3.65,1.88,1.36,7.34,3.08,17.23,17.23,17.06,4.37,8.58%,130,152,MON,92179,67,2439210,11.01,23.61,7.71,7.71,4.12,10.69,14.26,17.06,19.35,23.43,25.46,34.12,
2439601,"Jalen Smith",5900,PF/C,CHI,LAL,158501,1133792,,25.5,11.41,7.91,1.66,1.63,1.03,0.52,0.73,13.07,19.32,20.98,1.25,9.57,4.86,2.36,4.7,2.41,1.8,9.56,3.99,26.11,26.11,26.8,4.54,9.23%,130,152,MON,70255,69,2439601,19.67,35.16,8.77,8.77,7.41,19.65,23.48,26.8,30.12,35.26,37.78,46.71,
3005172,"Ayo Dosunmu",5200,PG/SG,CHI,LAL,158501,1133782,,25.5,12.16,2.32,3.5,1.61,0.87,0.99,0.25,15.66,14.48,17.98,1.24,5.82,5.76,2.9,3.91,1.82,1.52,9.67,4.51,23.04,23.04,23.16,4.45,6.53%,130,152,MON,72047,70,3005172,16.05,30.72,6.32,6.32,6.11,16.03,19.85,23.16,26.21,30.8,32.83,40.98,
3007077,"Josh Giddey",7900,PG,CHI,LAL,158501,1323503,,27,15.1,6.28,7.22,1.22,2.25,0.63,0.2,22.32,21.38,28.6,0.83,13.5,9.08,4.21,3.34,3.86,3,12.42,5.43,33.71,33.71,35.26,4.46,2.75%,130,152,MON,165223,71,3007077,26.87,44.98,3.89,3.89,5.79,26.83,31.43,35.26,39.09,44.71,47.01,57.49,
3587732,"Dalen Terry",3000,SF,CHI,LAL,158501,1239611,,3,0.72,0.29,0.09,0.09,0.1,0.17,0.05,0.81,1.01,1.1,0.22,0.38,0.38,0.17,0.27,0.18,0.11,0.65,0.26,1.76,1.76,1.65,0.55,0.04%,130,152,MON,149208,72,3587732,0.26,3.37,0,0,0,0,0,1.65,2.64,4.62,5.28,10.56,
6412799,"Matas Buzelis",6200,PF,CHI,LAL,158501,1501940,,29,15.44,4.57,2.35,1.66,1.41,0.7,1.14,17.79,20.01,22.36,1.84,6.92,8.59,3.92,4.63,3.33,2.63,13.22,5.58,28.56,28.56,28.5,4.6,10.10%,130,152,MON,368367,74,6412799,21.02,37.07,10.93,10.93,8.52,21,25,28.5,31.75,37,39,47.5,
